hpi,cpi (1982-1984=100),pce (2012=100),real hpi (cpi),real hpi (pce)
40.534,71.4,36.835,56.77030812324929,110.04207954391202
41.047,72.2,37.138,56.85180055401662,110.52560719478701
41.507,73.0,37.422,56.858904109589034,110.91603869381647
41.925,73.7,37.708,56.88602442333786,111.18330327781902
42.28,74.4,38.041,56.827956989247305,111.143240188218
42.655,75.2,38.351,56.722074468085104,111.22265390732966
42.961,76.0,38.617,56.52763157894737,111.2489318175933
43.22,76.9,38.942,56.20286085825747,110.98556828103332
43.439,78.0,39.349,55.69102564102564,110.39416503596027
43.69,79.0,39.776,55.30379746835443,109.84010458567978
44.063,80.1,40.264,55.009987515605495,109.43522749850982
44.476,80.9,40.475,54.97651421508034,109.8851142680667
44.791,81.7,40.79,54.823745410036715,109.80877666094631
45.063,82.5,41.047,54.621818181818185,109.78390625380663
45.376,82.6,41.365,54.93462469733657,109.69660340867881
45.641,83.2,41.711,54.856971153846146,109.42197501858021
45.863,83.9,42.096,54.66388557806913,108.94859369061194
46.052,84.7,42.434,54.370720188902,108.52618183532074
46.237,85.6,42.779,54.01518691588786,108.0834054091961
46.42,86.4,43.057,53.726851851851855,107.81057667742759
46.563,87.2,43.47,53.39793577981652,107.1152518978606
46.75,88.0,43.91,53.125,106.46777499430655
47.029,88.6,44.216,53.0801354401806,106.36195042518546
47.448,89.1,44.409,53.25252525252525,106.84320745794771
47.778,89.7,44.609,53.264214046822744,107.10394763388553
48.087,90.5,44.787,53.13480662983425,107.3682095250854
48.334,91.5,45.057,52.824043715847004,107.27300974321415
48.582,92.2,45.338,52.691973969631235,107.15514579381534
48.674,93.1,45.613,52.28141783029001,106.71080612983141
48.74,93.4,45.82,52.18415417558886,106.37276298559581
48.743,93.8,46.065,51.96481876332623,105.81352436774125
48.782,94.1,46.208,51.84059511158342,105.57046398891967
48.815,94.4,46.483,51.71080508474576,105.01688789449905
48.894,94.7,46.622,51.63041182682154,104.87323581141949
48.867,94.7,46.742,51.601900739176344,104.54623251037611
48.931,95.0,46.766,51.506315789473675,104.62943163836975
48.995,95.9,47.043,51.08967674661105,104.14939523414748
48.991,97.0,47.384,50.506185567010306,103.39144014857335
48.978,97.5,47.665,50.23384615384615,102.7546417706913
48.956,97.7,47.813,50.10849539406345,102.39056323594002
48.973,97.7,47.946,50.125895598771756,102.14199307554333
48.974,98.1,48.215,49.92252803261977,101.57419890075701
