date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle,real_m2,real_m2_trend,real_m2_cycle,t_bill_3mo,t_bill_3mo_trend,t_bill_3mo_cycle,pce_inflation,pce_inflation_trend,pce_inflation_cycle,unemployment,unemployment_trend,unemployment_cycle
1972-10-01,40.71400108631516,40.166278053619955,0.013544251124280482,24.525202194889506,24.147102829754637,0.015536842596882039,7.344215060234627,6.933815991697383,0.05750262688710839,101.82975218191417,101.3972525184455,0.00425632722430791,40.05114531741787,40.360581835845004,-0.0076963412378279195,20.279505536514684,20.008145542331683,0.013471328841313746,24.33723228284301,23.28010272190307,0.044408335140082134,0.048633333333333334,0.05677804516135017,-0.008144711828016835,0.03365292425695121,0.05665735490633389,-0.02300443064938268,0.05366666666666667,0.05642802003769971,-0.0027613533710330387
1973-01-01,41.50760221979298,40.23591393404649,0.03111661823801537,24.859753888989935,24.207062323308705,0.026605764024050682,7.663157513537094,6.95928749269256,0.09634700948526187,102.8255078944232,101.13907564443689,0.016536897267077855,40.368937762686826,40.55500595493044,-0.004598602381359118,20.48768439770125,20.042335885794575,0.021977113936036297,24.504980589242976,23.326576119971225,0.04928306966487117,0.057,0.057258664739404656,-0.0002586647394046543,0.035246679316888185,0.05866191749391319,-0.023415238177025004,0.04933333333333333,0.057472638607758725,-0.008139305274425392
1973-04-01,41.742425275929016,40.30116556576654,0.03513761355783185,24.815020924515746,24.265341240925434,0.022400106409294906,7.917995914314975,6.98153298687241,0.12586961439765787,103.36333882160775,100.8804789160055,0.024313903324719277,40.753491810663725,40.75026906669242,7.908209236706654e-05,20.465817567500757,20.074496820554664,0.019305864154353536,24.40385174563662,23.365718282758667,0.04347106076293583,0.06603333333333335,0.057754001372432896,0.00827933196090045,0.049051976228657646,0.06072573911620563,-0.011673762887547984,0.04933333333333333,0.05854156129939586,-0.009208227966062528
1973-07-01,41.310234701704346,40.362195062882634,0.023216701772102777,24.745062168735743,24.322251153508017,0.017234344084363418,7.615742426881572,7.000672360617417,0.08421128095792607,103.52619800716549,100.62050616912983,0.028468625965222927,41.18709557554467,40.94578722776991,0.005876064101618894,20.158394251630224,20.104935886152155,0.0026554384204162673,24.149338158821696,23.397983772944993,0.03160711918922754,0.08323333333333333,0.05823180278858244,0.025001530544750884,0.058864783991022795,0.06279415501815616,-0.003929371027133366,0.048,0.059640047482951014,-0.011640047482951013
1973-10-01,41.49190517730041,40.42005467227612,0.02617228766298263,24.561069370343834,24.378448236511257,0.007463170477025827,7.893666825591899,7.01738346159784,0.11767034802912857,103.52188538403915,100.35973629371193,0.031021949447016084,41.533366249548436,41.140967293196255,0.009492714030455485,20.188349811455716,20.134205988018277,0.0026855369112821492,23.861606701349164,23.4244726549604,0.018489437291615562,0.075,0.05866499129847644,0.01633500870152356,0.07179296911232713,0.06480520434290502,0.006987764769422117,0.04766666666666666,0.06076760138628529,-0.01310093471961863
1974-01-01,40.92492846542054,40.47639104559313,0.011020508319645739,24.476538232130896,24.434858126630623,0.0017043110069270284,7.364933237332071,7.032724057974311,0.04615586378374026,102.56682088358843,100.10052339319418,0.02433958222541044,41.93316034920018,41.33535673388942,0.014358701393903495,19.965750627937993,20.162897040645102,-0.009825798291503318,23.73002139858796,23.44675815898716,0.012008731683531781,0.07616666666666667,0.05904211516932848,0.017124551497338193,0.09050084772945954,0.06669447037670048,0.02380637735275906,0.05133333333333333,0.061916452207583,-0.010583118874249675
1974-04-01,40.81338036640965,40.533523472776764,0.006880606010146284,24.551737442035787,24.49252932776425,0.0024144776519241518,7.399248389090818,7.048281024012448,0.04859466529737899,102.32295139756218,99.84713322127702,0.02449365303523532,42.18768297802829,41.52874114650544,0.01574256060398671,19.899971114694836,20.19163633828387,-0.014550195802094823,23.34279866792136,23.466693688834383,-0.0052935976868098145,0.08153333333333335,0.059361932048790624,0.022171401284542723,0.10026076791655436,0.06840190375877177,0.03185886415778259,0.052000000000000005,0.06307064106082869,-0.011070641060828681
1974-07-01,40.22569371496301,40.59406405008746,-0.00911591165990977,24.47733924111856,24.55254649579506,-0.0030678151715219926,6.988143742971763,7.065859438366331,-0.011059694031892997,101.46757546615011,99.60530403851328,0.018523877338856742,42.444704016856384,41.721276943815845,0.017190909693855616,19.67885987341875,20.22093059857424,-0.027173279516959692,22.806212995442134,23.48631648973229,-0.029384975889176435,0.0819,0.05963390242920077,0.022266097570799233,0.10972755773391629,0.06988233411419352,0.03984522361972277,0.056333333333333326,0.06420759461071046,-0.007874261277377136
1974-10-01,39.86949261947247,40.66081588500564,-0.019653438594418926,23.90354134297633,24.61604247317862,-0.02937174214082905,7.011933759254053,7.087498761396843,-0.010718974049910512,99.31080762310891,99.38224235802763,-0.0007190461669726034,42.58984346278141,41.913536254743654,0.01600697275545615,19.755281057018937,20.251105343783085,-0.024788526045545378,22.381242969549685,23.50759310523202,-0.04910023917974726,0.0736,0.059881343928699676,0.013718656071300322,0.1151449588922544,0.07111050285813905,0.04403445603411535,0.066,0.0652978203712535,0.0007021796287464965
1975-01-01,39.193616688587504,40.73637049411993,-0.03860742337878076,23.892566638427894,24.684115505304256,-0.032592548558856294,5.9248443296904805,7.115219277397192,-0.18308163689066226,95.77214795210878,99.18624594625501,-0.03502744342526576,42.74232886099288,42.10655446297427,0.014986320906177575,19.858975156635594,20.282143654007825,-0.021084822103613288,22.193570935264578,23.532065254836454,-0.05856132059770891,0.0575,0.060141490476409855,-0.0026414904764098524,0.10328599041936304,0.07208605467054399,0.031199935748819047,0.08266666666666665,0.0663069044431846,0.016359762223482052
