year,Algeria - DZA,Argentina - ARG,Australia - AUS,Austria - AUT,Bangladesh - BGD,Barbados - BRB,Belgium - BEL,Benin - BEN,Bolivia (Plurinational State of) - BOL,Botswana - BWA,Brazil - BRA,Burkina Faso - BFA,Burundi - BDI,Cameroon - CMR,Canada - CAN,Central African Republic - CAF,Chile - CHL,China - CHN,"China, Hong Kong SAR - HKG",Colombia - COL,Congo - COG,Costa Rica - CRI,Cote d'Ivoire - CIV,Cyprus - CYP,D.R. of the Congo - COD,Denmark - DNK,Dominican Republic - DOM,Ecuador - ECU,Egypt - EGY,El Salvador - SLV,Ethiopia - ETH,Fiji - FJI,Finland - FIN,France - FRA,Gabon - GAB,Gambia - GMB,Germany - DEU,Ghana - GHA,Greece - GRC,Guatemala - GTM,Haiti - HTI,Honduras - HND,Iceland - ISL,India - IND,Indonesia - IDN,Iran (Islamic Republic of) - IRN,Ireland - IRL,Israel - ISR,Italy - ITA,Jamaica - JAM,Japan - JPN,Jordan - JOR,Kenya - KEN,Lesotho - LSO,Luxembourg - LUX,Madagascar - MDG,Malawi - MWI,Malaysia - MYS,Mali - MLI,Malta - MLT,Mauritania - MRT,Mauritius - MUS,Mexico - MEX,Morocco - MAR,Mozambique - MOZ,Namibia - NAM,Nepal - NPL,Netherlands - NLD,New Zealand - NZL,Nicaragua - NIC,Niger - NER,Nigeria - NGA,Norway - NOR,Pakistan - PAK,Panama - PAN,Paraguay - PRY,Peru - PER,Philippines - PHL,Portugal - PRT,Republic of Korea - KOR,Romania - ROU,Rwanda - RWA,Senegal - SEN,Singapore - SGP,South Africa - ZAF,Spain - ESP,Sri Lanka - LKA,Sweden - SWE,Switzerland - CHE,Syrian Arab Republic - SYR,Taiwan - TWN,Thailand - THA,Togo - TGO,Trinidad and Tobago - TTO,Tunisia - TUN,Turkey - TUR,U.R. of Tanzania: Mainland - TZA,Uganda - UGA,United Kingdom - GBR,United States - USA,Uruguay - URY,Venezuela (Bolivarian Republic of) - VEN,Zambia - ZMB,Zimbabwe - ZWE
1960-01-01,3943.9891967453837,2590.7408407913376,10678.608631423745,8351.465491918252,1706.5051428644044,10525.503876803981,8100.819538910753,1560.1573675234865,1301.420254159622,589.1185284583197,1839.7460352741375,913.9951119159051,636.4776528875473,1440.1429252229686,11779.502382005481,1173.2123019101432,5462.835258037906,810.803492174727,3560.6474931826765,3203.019067002014,1666.5088204844171,5207.486953978733,1609.3441464458992,2546.3975507489527,1852.6881321307767,10161.396162954377,1882.7166111987835,3044.9517902962175,658.7421571590868,721.3149397245362,471.98081524791587,1990.3991114847654,5985.033680757816,7648.613611608024,1954.448417823292,2741.80300517644,6875.613105970227,2401.519360466387,3954.705928778337,2317.397589721912,1288.6703554985902,2018.5882465639563,7741.353833072035,1063.495056374617,899.7627319954945,2667.4224025072467,6648.534353523886,6877.879875255982,5596.220223672573,3846.2893670153003,4231.5567075278595,3276.844904439804,1625.4809349919685,882.9974068587333,12036.70950678192,1727.120537287361,936.5545288154686,2222.0166008092992,642.031897403648,1912.6480427683427,1466.8860593243644,3939.9704673654683,5627.384116218867,1286.618344452573,608.7308182462207,3737.2599430622963,758.1440468726855,8297.44277359984,11467.433349297145,3581.3156077126696,1621.3608785342021,646.610284158623,8544.758739885603,1209.677933766974,2912.0834465535777,1777.8067897243866,2484.394390566939,1627.8664371010389,3869.778475020016,1268.4172750594823,1312.0222086526671,962.8585245043761,2549.090908911174,2512.132590156397,4646.670842651352,5210.747463053898,2850.1310448129434,10175.148836013068,14607.37729463206,1729.6525149443994,2166.9131490208065,970.417044296305,1001.7660810462287,7051.7715363937505,1574.0855553752267,3702.5000005120255,1084.3873711277056,957.2866626064143,11078.87529137912,14486.106199508988,7348.451574942089,4727.053618703385,2134.6130475167583,1909.8800983366393
1961-01-01,2943.505952442349,2721.5287052328836,10853.788858131315,8808.085463988282,1685.0930279858446,10426.958151405777,8306.947729708643,1582.0011925847864,1398.5642617106116,628.5632402001861,2086.7292841562585,881.0245238219745,542.6603013411548,1460.8996157100958,12061.149017962194,1216.377268561644,5655.057102343193,679.6596948994703,3780.2328563804845,3354.793096900528,1610.1725099957143,4934.592477797462,1641.8408775193043,2677.6865454425892,1672.271249981976,10964.702065093115,1843.9635252990454,3177.5153602600303,694.3769509211534,702.4672375773247,488.62134593426003,2256.3998881887583,6457.981129650076,8113.814576657662,2074.8073078952207,2593.5294968896637,7337.58385135435,2561.768699197436,4233.34183987445,2373.900612408463,1349.4802311498238,2061.8817846599986,7714.094202212003,1091.8789096119742,935.3813032209878,2624.8878998794285,6987.755699142603,7617.080117438046,6025.1544318171,4007.0170248911436,4632.6086455794875,3519.669486126237,1623.478767968006,922.3529447914901,12659.57641108157,1783.1277480548513,909.0926175400182,2333.5891980115757,636.624454236727,1988.7234671493288,1073.8319767614876,3873.362686722243,5586.659093000414,1695.3581842036501,613.4790693951023,3859.869713363966,764.6646015138485,8728.008131351597,11663.002855331799,3703.9531400714022,1748.8482175775125,603.7136343134886,9102.341170653863,1256.2941783380904,3070.180616220902,1877.1816318104186,2652.3556014129704,1682.0405057416333,4226.756319112728,1280.177494333973,1370.4617675377567,931.2852738101025,2563.0162769567655,2729.073656891508,4706.5100836277015,5783.182274572391,2668.216917267391,10770.95659177995,15477.098251934523,1746.7882806866487,2312.8817863111763,1001.4973167721928,1072.5458083458325,7973.301798083916,1690.0507665951607,3701.991352505485,1114.95342392443,959.4329385325707,11243.764923360843,14757.89185027471,7189.28153930589,4617.8421422272695,2126.2842070112397,1962.3302039730809
1962-01-01,2216.1080931673623,2716.5102452733104,11295.988330232996,9076.177236755631,1715.0624642257162,10939.63182901741,8708.101708185492,1556.040237558518,1324.1317579976403,664.2108970087709,2156.6434855032358,946.3308540723817,585.4147718547973,1492.136691082735,12436.477908645624,1243.0695664030184,5797.0537275742845,720.3597421742378,4017.6442308821383,3504.8104010338916,1740.0332366698692,5059.300047047807,1714.1067273447536,2908.892245773384,2150.432056549958,11598.474170271234,2452.5285652538146,3288.181322014547,731.2157494247025,756.0679072083102,502.06266787292805,2184.1258132496746,6855.301051781004,8545.691085921437,2354.5995034281013,2478.6396881781566,7773.576422037598,2390.2123303811522,4415.5625037137515,2395.564858876267,1304.9742842002188,2069.960657173093,8398.430696129324,1108.8669677690766,994.6542634689517,2617.9927991858663,7195.308728626073,8097.927930701162,6399.019560402051,4033.3507726806192,4955.587171891364,3500.006496602636,1700.2885397971293,1026.825569692771,13065.940727599453,1871.4664273576022,948.2112704255858,2395.1254916008074,632.8919383802892,2026.4100317269592,1079.6463918824438,4302.805381429366,5662.222355012196,1866.8210058882362,656.3001843244461,4260.203970064756,774.0590973937765,9163.891106286672,11867.46242331681,4043.9839155812815,1833.4162010672433,600.2301511763426,9383.364084912178,1283.5016819578104,3180.8675932441533,2004.0521886916754,2830.1403011370126,1729.9623197876706,4458.3862452122075,1293.1590145308755,1501.2330167129708,1063.0808943456261,2516.9946126779414,2786.4930625586603,4831.0134652982615,6252.593940983192,2838.78315131333,11180.921318990862,16126.627135146215,1958.4929758727073,2440.731078988016,1041.5360093514762,1059.5140624368385,7816.510738770644,1623.4878814955057,3895.1863571874,1214.5118928462823,987.1979481716673,11482.640427014318,15373.415355824467,7487.56585512629,4525.1093582715175,2147.321549750004,1930.099720069005
1963-01-01,3210.1176782719913,2580.4712638654696,11800.773878099697,9459.231316373562,1813.4109705685323,10882.21284449477,9113.548527121775,1614.1359751325836,1410.1506536851812,686.7789389780403,2277.6745191485998,905.2158212574783,620.8630074544303,1508.049299423531,12649.228792538359,1136.0899637011653,5826.26966845924,791.9933247522097,4229.842698263936,3542.8465771048923,1753.972954628357,5252.367588418634,1833.883053626478,3085.2230085201777,2038.2916388503565,11619.115437582239,2687.514792935466,3235.5300054198487,777.100431267274,767.3555814136915,504.6665506787506,2283.428557595801,7112.17844528377,8957.860573635364,3005.5782005944297,2811.85711554298,7941.032441702202,2429.5568058167114,4610.576609289396,2438.5994265053887,1296.4493765747436,2109.038295588011,9068.453982803576,1148.9108211007972,948.1805579802339,2561.82122060363,7395.54449876044,8578.852936122064,6833.579431587181,4401.892945154008,5301.302737688229,3705.4228517543456,1645.3567153526005,1115.4079090585878,13414.68107221563,1851.125803040897,934.4478448284378,2426.3290483067144,637.6199356480932,2052.612312847953,1319.9053549504042,4193.55345910323,5892.212614079514,2097.6450944210414,665.5036581939195,4513.722391959704,783.7676056071075,9684.574498298927,12253.405624773706,4174.368809955609,1782.9988676392068,621.0800055086798,9654.179468472605,1286.2728222987648,3402.5928545236657,2022.2459821077873,2986.370072106728,1767.7780190567698,4626.3674418123965,1262.8532568371907,1552.1512490116802,949.4068084418635,2540.524698950065,2866.013286767714,4949.850418992876,6839.615043363844,2626.554211155243,11682.568505158231,16491.26017235387,1543.3180066142133,2509.421101988922,1076.1629105450431,1123.334429087628,8743.651894009203,1685.9206846055133,4148.728143691692,1241.3957947277452,988.8207446222389,11797.727085561606,15642.900317914151,7066.227249710282,4708.0831531038775,2179.6966834236073,1895.8481228112778
1964-01-01,3474.386409800358,2710.773621081755,12154.552184481121,9681.026046495273,1768.8553451240948,10644.084255599144,9270.606931290997,1613.717807880892,1411.3318672441221,710.3730088328342,2286.3648320025504,932.8430132829611,569.7321357732152,1515.85733965745,13041.379678474537,1149.1755509965985,5682.736812868697,873.8843528784976,4468.374986181191,3730.145599192787,1809.4454390208189,5411.300029999768,2033.8162316332932,2821.22519240684,1894.562566833244,12245.694062664472,2814.9437270485337,3419.0494907274583,844.1028474105432,796.2161415667202,527.3260232374801,2325.1231694618646,7384.465319533624,9307.723295019698,3181.6894303310505,2696.9214474801593,8213.238046099952,2282.5636665665425,5035.26119384628,2480.1524273579143,1314.605510684685,2182.3059449952816,9669.65097664034,1199.2120882536951,921.7823335637819,2432.921350610421,7621.877109652529,8914.082514181593,7009.296833307203,4554.727997407007,5684.040094196095,3729.50608561955,1728.3152694085202,1146.4512797413156,14228.713241562189,1817.5408407331026,887.7878220936564,2522.830685075625,517.724767854263,2102.580500469683,1790.6501338070032,5480.948208007663,6394.823716695809,2134.1336431446675,672.0383243259181,4740.346902826233,824.8193728309795,10020.875187746095,12456.277450194382,4361.629609360369,1853.9055689908896,635.164573812412,9968.098658154242,1328.3456902858486,3501.961256353837,2105.76877855321,3101.954915882276,1779.1793563560916,4575.290770965492,1376.2908610719924,1680.2873951416625,784.0412083804823,2545.0126045912493,2669.746173323804,5190.188533483193,7014.568832712767,2687.883420072953,12004.725161174814,16860.40205365286,2273.362043025441,2707.435130635768,1106.6899106247336,1082.315152559569,9091.782171802095,1666.7004591555853,4099.819727254316,1315.5068984510463,1006.4524182599441,11996.587531206793,16176.955897882423,7360.391923050633,4853.799358235354,2338.6701484174077,1799.2146129339271
1965-01-01,3699.663639016208,3021.8653170428074,12370.550054952786,10060.28222906124,1706.2216082299135,10815.555371791394,9636.734985935478,1666.6760285892346,1603.3554500850157,741.9104688009907,2374.9376469814733,876.4039030813394,595.4572858972862,1537.1218486829414,13553.518045231775,1118.313660254564,5663.516298505088,938.317399757697,4896.227719594798,3565.7112569298088,1787.7578901768206,5872.513547866754,1848.5391973317096,3136.7652960548694,1994.5395825834964,12535.149217079153,2388.856139804066,3433.8917688654765,870.0945992525997,829.9836476840532,558.1870415791539,2064.2020847201943,7775.43187085123,9619.104218992537,3626.047078935921,3067.1024282615854,8694.03685000886,2277.8891658009015,5388.026240259693,2512.374732657498,1323.4975862449041,2172.966477555519,10220.80929913083,1142.735366980257,889.5528493185847,2532.960567640713,7688.385908068702,8488.872862092543,7206.7277392619535,4360.044658247551,5928.050327246999,3999.415428297126,1781.289587499899,1161.2465320394942,14495.13214765989,1771.4265032761252,972.8603345285354,2611.3394827574302,544.1228840424541,2196.732167624822,2198.935553417516,4633.595931275555,6402.307549260601,2034.2938942906542,667.4019685567661,4835.022113316037,796.6641154126928,10565.802124853315,12986.74404874437,4836.618830692898,1953.9903646583298,585.6982578530888,10331.836045086357,1423.573633554279,3688.9446996451793,2059.6002959277635,3245.164175324195,1805.6075734136518,4767.6939603815335,1413.060287558226,1836.4969897288997,852.4845274723718,2433.6946869877393,2730.4149680893006,5270.154572442521,7366.914921455669,2613.2792860967274,12449.51182455538,17290.878323348174,2236.0069840263013,2887.3766390744527,1155.7910331500198,1120.0001310571736,8630.973163389346,1743.8818940080805,4120.035091728359,1317.3923174102615,1049.267250468363,12151.172517200086,16941.979117145183,6915.516605124433,5076.690880983161,2368.7397133990335,1862.6940801777716
1966-01-01,3184.418808508335,2942.8125573049256,12734.424821767878,10449.0039890425,1699.2047306941752,11338.042633537943,9916.929026624193,1731.028358255488,1650.1488414120674,709.7388749111159,2410.108462572685,873.469793824589,580.8825375793446,1558.3235544194906,14070.870395946997,1131.941024908047,6188.728807461625,943.1006893869888,5434.6767753413105,3766.203024291759,1718.1027368009024,5866.719042115425,1967.5139512538383,3406.3914061600894,2144.0343481499517,13052.24338507192,2615.9255275235323,3425.985995706856,858.2279223741488,868.9977275685487,568.3568968612001,2010.1666821298802,8002.875581886598,10016.410811406555,3271.1640435732434,3089.84410512348,8924.382153085575,2134.4780592845163,5727.365207417372,2558.324031179226,1317.4921756832896,2177.1838371598014,11316.24209868663,1114.9574118783385,894.1199879699427,2678.556398496785,7777.261790351523,9171.151792347733,7640.035502298479,4154.209991297317,6404.479955232946,4192.278862854339,1854.5023321164954,1235.0299852319056,14661.820423629177,1782.4828908618586,1054.7960344425437,2691.5768558228424,533.9883571024233,2332.9088564272743,2130.453407551756,4805.006096632318,6529.360656436577,1969.5851010700762,672.9657639681798,4731.763889165676,822.7275767447308,10771.1243399963,13528.41903345547,4806.95991659442,1866.6695451008718,526.691771639125,10647.334625456579,1518.3809946392762,3673.680241746903,2106.1848346875668,3383.9581292018643,1826.8486813188235,4870.268851805365,1464.518322812782,1915.277479135664,908.2061549525537,2469.8376210606107,2884.365110294761,5373.975412565018,7780.934635961387,2783.765030859785,12734.67012037352,17633.927715777227,1939.6418631462157,3005.3445554826017,1220.7645425826645,1306.3925817246281,8720.921173855444,1748.3614365119363,4389.9491211435625,1362.6418651894862,1125.5601225702198,12400.857269178452,17809.531195780837,7318.167002075525,5222.039327444156,2790.3380437622086,1785.0684073110356
1967-01-01,3225.818903836522,3014.2691517974226,13296.495842267714,10810.217553056827,1616.4998221193912,12278.030928746408,10288.828813962873,1806.9604128450817,1707.3719965471328,856.1490470714939,2570.3354035129696,984.8875898995562,633.7257205566181,1377.3898620036302,14527.073606738215,1141.585441082069,6281.018718987448,938.9048323271472,5430.799928318295,3682.9888867349837,1675.9236256958602,5991.347464972832,2026.2754509271313,3800.5698361742075,2070.750177974733,13906.775426464266,2500.7544946597077,3556.0012772529813,915.6018543221494,890.0038088193298,556.9028832657173,2075.98255805246,8228.750116480118,10507.515867987235,4072.680538124911,3010.472346028999,9073.70554607113,2210.085642927837,6114.8137242421535,2650.4771493688413,1260.9269666882592,2154.525288801075,11488.714496393008,1194.0083375786753,937.7324698605323,2895.0071275335495,8096.665460260195,9537.764681422512,8155.7775139079995,4145.980744156327,6933.725916088871,3956.9727001507363,1906.6870298799663,1288.2361835335894,14569.35230977127,1783.8320730474438,1061.8844113449416,2667.4187234001474,543.4361594924552,2550.9098143652154,2218.205558709455,4945.054583690748,6762.677175814902,1994.5940527014864,721.7528627734207,4681.794659892995,770.910382098335,11259.03188216921,12911.481447034943,5195.95210059034,1920.4669226175702,457.173873233547,11195.632787174252,1554.9381088522284,3890.405606354271,2211.264499267065,3546.5681911124007,1891.9680812817649,5250.554893107102,1509.3988943339573,2085.365006831931,926.0592478501873,2442.4341711865736,3093.9172209748485,5515.626331550554,8171.261875534972,2755.1115434286485,13115.674723372713,18035.643577353745,2210.5253524812706,3255.8934616880533,1287.3000484955332,1410.051342246313,9485.543665840962,1721.1470136688572,4482.000269730665,1429.666913275059,1102.4154497162672,12769.555791696463,18446.55495547293,7151.576485332493,5265.601918079693,3247.2014870953344,1754.6752004846153
1968-01-01,3327.616708329708,3101.1752981673303,13742.213019014249,11200.067165281574,1591.4365211356449,12647.618436577042,10814.519602401791,1817.8520730476862,1510.578269104884,959.5623577264666,2769.3370627320937,1009.4473709260164,628.6610814633598,1482.1604282520254,14984.747033098633,1201.016343404358,6433.430479888728,889.9104979933345,5844.060987163878,3808.1004955434837,1833.3586604627806,6142.305963757171,2119.4500426107074,4064.226371602339,2229.480726039903,14498.977536606886,2484.69942863991,3714.3642217296574,974.2967545404666,871.632752072353,571.1076307021426,2009.8349097600476,8338.07878948646,10897.820217374549,4108.115210285335,3071.3712132958676,9401.421651446088,2264.980755736776,6523.401499241131,2706.5625134488528,1240.75756188629,2233.4580962904975,10955.72307641646,1235.4412666381752,953.92199853353,2908.7115238503607,8795.883808223694,10908.781769183142,8560.44146697245,3975.176637774621,7406.54101763751,3870.659285902501,1758.7238275426892,1261.2254865541458,15311.83302443953,1908.3347482015781,1051.781864516458,2644.8878877078755,583.1013237460676,2846.1669499163536,2378.1603335469267,4016.7969187592716,7003.013792178505,2117.117650733586,755.2624339183164,4597.281144674557,764.3037491795955,11857.696313115044,13026.590407481792,5007.277746927308,1925.832993612033,471.14537673962343,11575.377187397724,1608.151490639764,3908.138056972326,2311.4844870431957,3530.879913099001,1937.9761842957626,6466.183449266159,1591.1713310020666,2196.5401759446777,943.908929790343,2360.7129109402404,3392.2829860957872,5770.28191613918,8517.613270907575,2942.914822392576,13721.398456537274,18552.435007506905,2155.780265484388,3537.149666048814,1366.2661280116215,1480.5761033992155,9668.374800384956,1744.752750721792,4709.345038064602,1537.0395547872317,1103.251264851928,13045.701285850988,19347.45593798821,7174.543006186727,5528.771591344634,3317.5285475298624,1556.436213715459
1969-01-01,3394.7496373243393,3254.2919997813005,14245.501187359598,11402.073118406584,1633.176393696661,14752.73916603697,11361.35517796222,1767.430384039121,1526.014951987086,1094.6838864344168,2613.1935649374796,1012.7108659012791,578.5374627484424,1521.6298319712585,15427.828266655306,1244.2680720646822,6646.947361619594,950.1141208873421,6206.015132165696,3979.5102854942693,1942.5776549607042,6214.864526901225,2338.737206089908,4329.777775739818,2329.645531638947,15288.69574614329,2570.7956951102237,3794.733355614926,1034.7526071137804,867.7484294010079,589.4067999529175,2161.9773723014323,9069.90404004793,11454.34366637535,4215.530771185316,3041.354759271049,10000.180059162627,2375.2456505023565,6899.58655054934,2816.574727547344,1247.1886121717796,2186.095914272073,10427.958459023723,1331.5792547962892,908.0928330546894,3087.7183588043217,9173.157575987234,11870.087922629173,8965.710085720724,4075.2049110575126,7947.034593748696,3767.22321015499,1784.5016715880213,1209.2913668329425,16098.198098498406,1926.6920880850153,1076.880574515593,2719.617462172335,584.1375232813468,3249.4953815230706,2387.312100721913,3783.7289500495626,7191.4777142191015,2266.1748719610787,775.0530152381757,4622.0905837967675,812.7377994508839,12572.18370403836,13634.897986352104,4904.7787834744895,1822.9115989590464,567.0033310606407,12253.58047771997,1701.0487689095503,4191.276039813824,2357.769300398482,3557.690277240927,1952.909313199372,6735.637767320215,1824.5344359991643,2314.771870554217,1023.7919868714306,2036.9310808852906,3691.6627672522986,5966.291176155281,8994.893656171387,3104.5034020322805,14231.460581594212,19193.861799859857,2563.464821334203,3723.843826871223,1407.3057396238526,1534.4452532282564,10769.46402707131,1800.8998027966481,4829.969948035172,1578.77415213375,1153.7232146925073,12971.790196428985,19742.28129794065,7548.917412488548,5785.3542606102255,2973.8223064289505,1891.147277052337
