year,Algeria - DZA,Argentina - ARG,Australia - AUS,Austria - AUT,Bangladesh - BGD,Barbados - BRB,Belgium - BEL,Benin - BEN,Bolivia (Plurinational State of) - BOL,Botswana - BWA,Brazil - BRA,Burkina Faso - BFA,Burundi - BDI,Cabo Verde - CPV,Cameroon - CMR,Canada - CAN,Central African Republic - CAF,Chad - TCD,Chile - CHL,China - CHN,"China, Hong Kong SAR - HKG",Colombia - COL,Comoros - COM,Congo - COG,Costa Rica - CRI,Cote d'Ivoire - CIV,Cyprus - CYP,D.R. of the Congo - COD,Denmark - DNK,Dominican Republic - DOM,Ecuador - ECU,Egypt - EGY,El Salvador - SLV,Equatorial Guinea - GNQ,Ethiopia - ETH,Fiji - FJI,Finland - FIN,France - FRA,Gabon - GAB,Gambia - GMB,Germany - DEU,Ghana - GHA,Greece - GRC,Guatemala - GTM,Guinea - GIN,Guinea-Bissau - GNB,Haiti - HTI,Honduras - HND,Iceland - ISL,India - IND,Indonesia - IDN,Iran (Islamic Republic of) - IRN,Ireland - IRL,Israel - ISR,Italy - ITA,Jamaica - JAM,Japan - JPN,Jordan - JOR,Kenya - KEN,Lesotho - LSO,Luxembourg - LUX,Madagascar - MDG,Malawi - MWI,Malaysia - MYS,Mali - MLI,Malta - MLT,Mauritania - MRT,Mauritius - MUS,Mexico - MEX,Morocco - MAR,Mozambique - MOZ,Namibia - NAM,Nepal - NPL,Netherlands - NLD,New Zealand - NZL,Nicaragua - NIC,Niger - NER,Nigeria - NGA,Norway - NOR,Pakistan - PAK,Panama - PAN,Paraguay - PRY,Peru - PER,Philippines - PHL,Portugal - PRT,Republic of Korea - KOR,Romania - ROU,Rwanda - RWA,Senegal - SEN,Seychelles - SYC,Singapore - SGP,South Africa - ZAF,Spain - ESP,Sri Lanka - LKA,Sweden - SWE,Switzerland - CHE,Syrian Arab Republic - SYR,Taiwan - TWN,Thailand - THA,Togo - TGO,Trinidad and Tobago - TTO,Tunisia - TUN,Turkey - TUR,U.R. of Tanzania: Mainland - TZA,Uganda - UGA,United Kingdom - GBR,United States - USA,Uruguay - URY,Venezuela (Bolivarian Republic of) - VEN,Zambia - ZMB,Zimbabwe - ZWE
1970-01-01,14.464984999999999,23.880561,12.793033999999999,7.516239,64.23248199999999,0.238896,9.63218,2.91234,4.484004,0.627715,95.113265,5.6246,3.4790739999999998,0.268627,6.519762,21.374326,1.8111439999999999,3.643604,9.783134,827.6013939999999,3.848924,21.480065,0.23005399999999998,1.3268849999999999,1.847394,5.1020639999999995,0.613618,20.011036,4.931241,4.49972,6.069376,34.51385,3.6730679999999998,0.303982,28.415077,0.520562,4.612366,51.957738,0.589314,0.46441,78.578385,8.735495,8.663571,5.621792,4.154605,0.704939,4.676229999999999,2.7166539999999997,0.204426,555.189792,115.36474299999999,28.513866,2.9084209999999997,2.813749,53.518969,1.8756419999999998,104.929251,1.721323,11.301394,1.028926,0.33966799999999997,6.576305,4.7037819999999995,10.804131,5.949045,0.32054499999999997,1.14678,0.826441,51.493565,16.004731,9.022741,0.817469,12.074626,13.001942999999999,2.818387,2.406513,4.510644,55.982144,3.87606,58.14206,1.519285,2.474763,13.459793999999999,35.803594,8.65134,32.195681,20.548911,3.757358,4.257505,0.052368,2.072283,22.069775999999997,33.883749,12.48574,8.054916,6.1508519999999995,6.350541,14.582944,36.884536,2.115522,0.94536,5.063809,34.876303,13.535480999999999,9.4056,55.573453,209.513341,2.809793,11.396393,4.179067,5.289302999999999
1971-01-01,14.87225,24.259560999999998,13.033133,7.550339999999999,65.531633,0.240094,9.663324,2.976572,4.58174,0.646347,97.48292,5.723381,3.529997,0.27130899999999997,6.689661999999999,21.72346,1.8405179999999999,3.7261889999999998,9.942727,848.7597099999999,3.9135989999999996,22.00398,0.234644,1.365899,1.896077,5.3287439999999995,0.6208589999999999,20.564066999999998,4.961761999999999,4.62721,6.247418,35.31191,3.770059,0.298846,29.248642999999998,0.531635,4.629379999999999,52.371342,0.600613,0.478116,78.78993899999999,8.973244,8.716873,5.78048,4.223051,0.718364,4.757181999999999,2.798123,0.207088,567.868018,118.465395,29.281591,2.944088,2.90002,53.888873999999994,1.9042759999999999,106.42710299999999,1.8091819999999998,11.713047999999999,1.052614,0.342226,6.7578499999999995,4.82909,11.062432999999999,6.04453,0.320355,1.181674,0.839598,53.076373,16.350880999999998,9.232655,0.8423539999999999,12.323981999999999,13.147931999999999,2.870822,2.481341,4.637988,57.296983,3.9052689999999997,59.734480999999995,1.5630929999999998,2.535873,13.836367,36.849675,8.699997,32.850719999999995,20.783545999999998,3.8714389999999996,4.3875399999999996,0.05371,2.110963,22.665271,34.267466,12.747821,8.095793,6.202948999999999,6.570856999999999,14.913564,37.963277999999995,2.1856619999999998,0.955741,5.176295,35.720599,13.971694999999999,9.671859999999999,55.748531,211.38406799999998,2.818281,11.745944999999999,4.319224,5.476982
1972-01-01,15.28599,24.653174999999997,13.244171,7.581117,66.625705,0.24151499999999998,9.692846,3.043567,4.68239,0.667092,99.859383,5.8251729999999995,3.569666,0.271843,6.867178,22.072194,1.8677819999999998,3.81526,10.103674,869.485964,3.9741969999999998,22.516424999999998,0.23923499999999998,1.4065219999999998,1.9441689999999998,5.576038,0.627998,21.121363,4.990546,4.755459,6.429379,36.102658999999996,3.8673089999999997,0.289501,30.140804,0.542844,4.651172,52.793138,0.611704,0.492426,78.90181799999999,9.229631,8.774514,5.941567,4.290534,0.7325229999999999,4.837332,2.882113,0.20992899999999998,581.087256,121.61750599999999,30.075297,2.986566,2.996482,54.258741,1.9350999999999998,107.976027,1.883935,12.146068,1.077095,0.345103,6.946619999999999,4.958549,11.324277,6.147457999999999,0.320436,1.217446,0.8523999999999999,54.689943,16.696891,9.44624,0.868958,12.58314,13.291872999999999,2.929686,2.558699,4.7682269999999995,58.665808,3.933725,61.381986999999995,1.607796,2.5971539999999997,14.221960999999999,37.923396,8.789102,33.506523,21.011136999999998,3.987224,4.522893,0.055126999999999995,2.1505039999999997,23.281508,34.664234,13.002231,8.127034,6.251288,6.800141,15.220495,39.058603,2.247582,0.968136,5.291338,36.587261,14.428339999999999,9.929636,55.892418,213.269802,2.8214609999999998,12.097693999999999,4.466174,5.6739109999999995
1973-01-01,15.709824999999999,25.056478,13.431794,7.6070649999999995,67.63753,0.24306899999999998,9.720761,3.1136749999999997,4.7859229999999995,0.689912,102.259497,5.930483,3.605126,0.271068,7.052848999999999,22.415322,1.894853,3.907889,10.265829,889.485372,4.037794,23.024517,0.24420799999999998,1.448637,1.992514,5.841506,0.635107,21.690443,5.0172479999999995,4.884461,6.614843,36.896554,3.96427,0.277646,31.036662,0.554138,4.675456,53.207733999999995,0.6229199999999999,0.507432,78.93245499999999,9.493556,8.840315,6.10453,4.3573569999999995,0.746173,4.918625,2.9689889999999997,0.212814,594.770134,124.81393999999999,30.905707,3.034319,3.098791,54.619237,1.966974,109.52851199999999,1.948442,12.600797,1.102878,0.348173,7.142627,5.093363,11.592637999999999,6.256187,0.32078599999999996,1.254157,0.865169,56.324303,17.048517999999998,9.668657,0.896266,12.852205999999999,13.431182,2.9894089999999998,2.638699,4.902151,60.114625,3.9608019999999997,63.099405999999995,1.653212,2.659421,14.615845,39.022767,8.907926,34.154087,21.232620999999998,4.106407,4.660725,0.056606,2.189607,23.913099,35.069431,13.252035999999999,8.151598,6.292533,7.037851,15.505120999999999,40.159582,2.3033449999999998,0.9820099999999999,5.409343,37.472336,14.902263,10.186454999999999,56.006296,215.178797,2.822117,12.453718,4.619546,5.877726
1974-01-01,16.149024999999998,25.462301999999998,13.60557,7.62629,68.742233,0.244644,9.74702,3.1874119999999997,4.892293,0.714712,104.706198,6.0400409999999995,3.6464309999999998,0.27022999999999997,7.247287,22.745903,1.924388,3.9999209999999996,10.428797999999999,908.464198,4.11399,23.538386,0.250104,1.492055,2.0422409999999998,6.121284999999999,0.5205,22.282135999999998,5.041418999999999,5.014189,6.80328,37.708146,4.0602599999999995,0.265771,31.861352,0.565415,4.698779,53.592233,0.6347419999999999,0.523251,78.909807,9.749103999999999,8.919243999999999,6.268707,4.42403,0.757674,5.00371,3.059239,0.21556299999999998,608.8026,128.046766,31.786471,3.085156,3.2005299999999997,54.957794,1.998309,111.022689,2.007735,13.077340999999999,1.130635,0.351189,7.3457799999999995,5.235073,11.871103999999999,6.368348,0.321437,1.291855,0.878355,57.966803999999996,17.413144,9.906965,0.9229029999999999,13.13126,13.562438,3.0421769999999997,2.721415,5.040798,61.677177,3.985741,64.905998,1.6990539999999998,2.7238119999999997,15.017055,40.144248,9.039975,34.780882,21.450409999999998,4.231578,4.797187,0.0581,2.226377,24.55254,35.476423,13.501935,8.173968,6.322013,7.283176999999999,15.784816999999999,41.252324,2.3566219999999998,0.996493,5.530975,38.370283,15.388936,10.453037,56.092065999999996,217.11490899999998,2.824095,12.816955,4.7787239999999995,6.085074
1975-01-01,16.607706999999998,25.865776,13.773287999999999,7.637689,70.066301,0.24615399999999998,9.771586,3.2651649999999997,5.001418999999999,0.741355,107.216205,6.154545,3.7008799999999997,0.270247,7.451054,23.059265,1.958367,4.088564,10.592307,926.2408849999999,4.208955,24.065507,0.25728999999999996,1.536654,2.094188,6.412402999999999,0.5022,22.903581,5.062729,5.1446369999999995,6.994333999999999,38.549141999999996,4.154692,0.25579999999999997,32.566854,0.576626,4.718749,53.93139,0.647536,0.539979,78.856039,9.985946,9.014085,6.4337279999999994,4.491248,0.7659889999999999,5.094577,3.153253,0.21806999999999999,623.102897,131.309954,32.729772,3.1371759999999997,3.296935,55.265283999999994,2.028016,112.413359,2.065913,13.575906999999999,1.160792,0.353983,7.556025999999999,5.3847949999999996,12.162187,6.482278,0.322356,1.330598,0.892211,59.607952999999995,17.796163999999997,10.165215,0.9479209999999999,13.420368999999999,13.683290999999999,3.082633,2.806857,5.184940999999999,63.374297999999996,4.008031,66.81687699999999,1.7451379999999999,2.791241,15.424743999999999,41.285742,9.172241,35.378661,21.665643,4.364706,4.9298459999999995,0.059585,2.259721,25.195186999999997,35.879208999999996,13.755146,8.19734,6.337025,7.535714,16.075128,42.326312,2.410446,1.010936,5.6569139999999996,39.277257999999996,15.885228999999999,10.737402999999999,56.152333,219.08125099999998,2.830176,13.189509,4.943283,6.293875
1976-01-01,17.085801,26.264681,13.935730999999999,7.640749,71.65238099999999,0.247583,9.794777,3.3471729999999997,5.113455999999999,0.769979,109.790938,6.274037,3.7708709999999996,0.27134199999999997,7.664406,23.354585999999998,1.9970139999999998,4.173134999999999,10.756878,942.6854109999999,4.3263359999999995,24.608113,0.265953,1.582358,2.1486769999999997,6.71395,0.49789999999999995,23.560464,5.0812669999999995,5.27577,7.187786999999999,39.42273,4.247502,0.247962,33.128149,0.587557,4.734437,54.220022,0.6614019999999999,0.557805,78.781733,10.199164999999999,9.127049,6.599214,4.559241999999999,0.7704209999999999,5.191631999999999,3.2511449999999997,0.220291,637.630087,134.594192,33.733961,3.1898649999999997,3.3870489999999998,55.537955999999994,2.055365,113.67919099999999,2.12318,14.096262999999999,1.193521,0.356564,7.773448999999999,5.545650999999999,12.468689,6.596728,0.32358,1.370357,0.906929,61.242189999999994,18.198843999999998,10.443952999999999,0.9711209999999999,13.719470999999999,13.793109999999999,3.10857,2.8949719999999997,5.335084999999999,65.221378,4.027475,68.83432599999999,1.79138,2.8618669999999997,15.838572,42.446653,9.302298,35.942029,21.879085999999997,4.5061089999999995,5.057378,0.061043,2.288862,25.836888,36.276752,14.012898999999999,8.223249,6.335973999999999,7.794662,16.401412999999998,43.377271,2.464423,1.025107,5.786478,40.189567,16.390159,11.042974,56.188348,221.08642899999998,2.841372,13.572208,5.112823,6.502568999999999
1977-01-01,17.582904,26.661398,14.092547999999999,7.636576,73.463584,0.248937,9.816696,3.433439,5.2282519999999995,0.8005289999999999,112.42539199999999,6.398935,3.8544449999999997,0.273335,7.88756,23.634387,2.039919,4.255248,10.922779,957.891272,4.462402,25.164545,0.2759,1.629209,2.205615,7.026496,0.4975,24.249129999999997,5.097045,5.4075,7.383724,40.329589,4.338458,0.24215599999999998,33.577242,0.5982959999999999,4.746932,54.467701999999996,0.6762549999999999,0.576757,78.68732299999999,10.395451999999999,9.254978,6.765516,4.628877,0.771737,5.294619,3.3528249999999997,0.222266,652.408776,137.897874,34.803045,3.242768,3.472118,55.777879999999996,2.080831,114.827832,2.179363,14.63889,1.2285359999999999,0.358968,7.998164,5.717953,12.790312,6.712267,0.325127,1.4111399999999998,0.9223199999999999,62.869902999999994,18.620093,10.738533,0.992956,14.028535999999999,13.892916999999999,3.122406,2.985489,5.491153,67.20312799999999,4.0443299999999995,70.958169,1.8377999999999999,2.9357119999999997,16.258321,43.629411999999995,9.431042999999999,36.475412999999996,22.087896,4.655383,5.181514,0.062477,2.314988,26.480912999999997,36.666767,14.273494999999999,8.250695,6.321815,8.060649,16.730895,44.405904,2.5184569999999997,1.039212,5.9199649999999995,41.108297,16.905214,11.368615,56.203595,223.135663,2.8569579999999997,13.964379,5.287548,6.712827
1978-01-01,18.102266,27.061047,14.249400999999999,7.627758999999999,75.450032,0.250203,9.836814,3.523938,5.344939,0.832467,115.12115299999999,6.530818999999999,3.9492659999999997,0.276174,8.121084,23.901716999999998,2.087663,4.337291,11.089165,972.205442,4.607029,25.733673,0.286634,1.6773319999999998,2.2649459999999997,7.35027,0.4996,24.956384999999997,5.10969,5.53959,7.5823529999999995,41.275735999999995,4.4266749999999995,0.239678,33.993300999999995,0.609383,4.758252,54.691851,0.6920769999999999,0.596536,78.57358599999999,10.590261,9.388728,6.9339059999999995,4.702376,0.772142,5.404019,3.4580949999999997,0.22415,667.4998059999999,141.231784,35.960805,3.294161,3.552298,55.988980999999995,2.1059069999999998,115.879211,2.237943,15.205373999999999,1.265202,0.361073,8.230217999999999,5.896865,13.122838999999999,6.831085,0.326982,1.4530319999999999,0.9378209999999999,64.494869,19.05977,11.041203999999999,1.014057,14.347641,13.98406,3.128956,3.0778659999999998,5.652652,69.271917,4.059183,73.19725799999999,1.8844239999999999,3.013282,16.683456,44.838483,9.552603999999999,36.992188,22.285507,4.812872,5.306681,0.063848,2.341405,27.138965,37.040396,14.53369,8.277414,6.3020439999999995,8.336418,17.042272,45.41308,2.576292,1.053558,6.060150999999999,42.039992,17.432757,11.71253,56.205912999999995,225.223303,2.875728,14.364726999999998,5.468262,6.929664
1979-01-01,18.647814999999998,27.471035999999998,14.412999999999998,7.617883999999999,77.529045,0.251351,9.854377,3.6185259999999997,5.462419,0.8650749999999999,117.878411,6.671656,4.051234,0.27973,8.365567,24.161123999999997,2.140777,4.422745,11.254876999999999,986.132202,4.7458789999999995,26.312994,0.29744699999999996,1.726866,2.326464,7.685918,0.5032,25.663591999999998,5.118707,5.671797,7.784071999999999,42.267435,4.5111289999999995,0.24198,34.487798999999995,0.6215849999999999,4.771345,54.917117999999995,0.708788,0.616768,78.438164,10.805314,9.515746,7.106145,4.782495,0.7747259999999999,5.520187,3.5666539999999998,0.226103,682.995354,144.612203,37.237137,3.342005,3.6283079999999996,56.177851,2.1327849999999997,116.867356,2.303122,15.797775999999999,1.302667,0.362789,8.469672,6.075495,13.460030999999999,6.956402,0.329115,1.4961849999999999,0.952588,66.123897,19.516942,11.341401999999999,1.0353809999999999,14.676929,14.068593,3.135297,3.171408,5.818763,71.361131,4.072868,75.561131,1.931304,3.095145,17.113388,46.07985,9.660746,37.511314999999996,22.463307999999998,4.978816999999999,5.4390659999999995,0.065111,2.372595,27.82732,37.38681,14.788862,8.300003,6.286915,8.625689999999999,17.372778999999998,46.401754,2.642696,1.06864,6.210756,42.994040999999996,17.976222,12.071145,56.205082999999995,227.339318,2.895688,14.771270999999999,5.656139,7.160023
1980-01-01,19.221664999999998,27.896528,14.588405,7.609751999999999,79.63949099999999,0.252394,9.868995,3.717165,5.579935,0.897868,120.694009,6.822843,4.157298,0.28384699999999996,8.621406,24.416885999999998,2.199356,4.51443,11.419348,1000.0892349999999,4.868742,26.900506,0.30782899999999996,1.777934,2.389977,8.03365,0.5085999999999999,26.358908,5.123945,5.803927,7.989185999999999,43.309062999999995,4.591133999999999,0.24992899999999998,35.141712,0.635307,4.788243,55.161527,0.726328,0.637246,78.28309999999999,11.056116,9.627002,7.283459,4.871435,0.781677,5.643173,3.678279,0.228262,698.9528439999999,148.047741,38.650245999999996,3.384756,3.700919,56.349349,2.162846,117.81693999999999,2.377995,16.417196999999998,1.340255,0.364038,8.716553,6.250439999999999,13.798084999999999,7.090126,0.331497,1.54064,0.966031,67.761372,19.990012,11.630194,1.0577269999999999,15.016402,14.148415,3.146619,3.265519,5.9890039999999996,73.423633,4.086075999999999,78.054343,1.9784869999999999,3.181625,17.54761,47.357743,9.750964,38.045607,22.615638999999998,5.153312,5.583165,0.066244,2.411688,28.556769,37.698195999999996,15.035834,8.316338,6.283831999999999,8.930774,17.704538,47.374472,2.720839,1.084744,6.374039,43.975971,18.538259,12.442333999999999,56.209171,229.476354,2.915389,15.182611,5.851825,7.408624
1981-01-01,19.824301,28.338514999999997,14.777242999999999,7.604513,81.767515,0.25329799999999997,9.880592,3.820128,5.697096,0.930408,123.57032699999999,6.98516,4.26652,0.28867699999999996,8.888535,24.668167,2.264442,4.612849,11.582014,1014.022212,4.971687,27.496617,0.317606,1.8306319999999998,2.455588,8.393691,0.515,27.040322,5.125298,5.935909,8.197652,44.400113,4.666364,0.264374,35.984528,0.651021,4.809813,55.430296,0.7446959999999999,0.657579,78.107857,11.348289,9.719840999999999,7.466488,4.969592,0.793806,5.773365999999999,3.792919,0.23066399999999998,715.384993,151.54207399999999,40.199906,3.422018,3.770688,56.505478,2.1969209999999997,118.732841,2.464867,17.063876,1.377799,0.36478099999999997,8.971345,6.412383999999999,14.134058,7.234728,0.334124,1.586493,0.978069,69.407624,20.479715,11.913088,1.080941,15.36723,14.223763,3.164828,3.36014,6.163704999999999,75.440502,4.098973,80.680459,2.0259709999999997,3.272912,17.985393,48.672838,9.820872,38.602289,22.737209,5.329251999999999,5.740444,0.067247,2.4604999999999997,29.333102999999998,37.971972,15.272831,8.325493,6.2959249999999995,9.252851,18.029982,48.326274,2.8123069999999997,1.101983,6.551231,44.988414,19.12068,12.825082,56.220735,231.636058,2.9346129999999997,15.597885999999999,6.055365999999999,7.675591
1982-01-01,20.452901999999998,28.794548,14.979204999999999,7.602181,83.932127,0.254082,9.889823999999999,3.927714,5.814344999999999,0.9628749999999999,126.498314,7.158255,4.3797239999999995,0.29425399999999996,9.166815999999999,24.916542,2.335333,4.7181619999999995,11.743910999999999,1027.948987,5.05804,28.101819,0.32694599999999996,1.8848749999999999,2.523354,8.764989,0.5207999999999999,27.717291,5.123349,6.067769999999999,8.409397,45.539296,4.737257,0.28463,36.995248,0.66828,4.8351,55.718933,0.76393,0.678113,77.926011,11.676822999999999,9.796828999999999,7.654819,5.077082,0.8104049999999999,5.910227,3.91064,0.23326899999999998,732.239504,155.081467,41.869236,3.453786,3.838113,56.644863,2.234057,119.60525,2.5635339999999998,17.736326,1.415367,0.365098,9.234129,6.5659849999999995,14.471210999999998,7.388668,0.33696499999999996,1.6336519999999999,0.988892,71.05865399999999,20.984009,12.189824,1.1051039999999999,15.729431,14.295217,3.188539,3.455123,6.343522999999999,77.42754599999999,4.111657,83.43160499999999,2.073757,3.368773,18.426415,50.023562999999996,9.870823,39.175211999999995,22.830554,5.504842,5.909739,0.068122,2.517985,30.150447999999997,38.209693,15.501206999999999,8.329424999999999,6.321409,9.590226999999999,18.354855,49.2559,2.9156199999999997,1.12002,6.7405289999999995,46.025411,19.723322,13.221991,56.241412,233.821844,2.953852,16.017573,6.265864,7.958240999999999
1983-01-01,21.101875,29.262047,15.194640999999999,7.603102,86.142495,0.254788,9.897879999999999,4.039949,5.93281,0.99613,129.448819,7.340904999999999,4.497533,0.30023,9.456494,25.171436,2.408317,4.832320999999999,11.90796,1042.431412,5.133709,28.71419,0.336096,1.940443,2.59302,9.144931,0.5276,28.403851,5.119606999999999,6.199661,8.624594,46.728286,4.8049349999999995,0.308206,38.142674,0.685497,4.862178,56.02377,0.784061,0.700199,77.770213,12.033574999999999,9.860738999999999,7.847472,5.195444999999999,0.8302069999999999,6.051622,4.031325,0.23601899999999998,749.428958,158.635921,43.636837,3.4794579999999997,3.903955,56.765251,2.2717359999999998,120.42763599999999,2.671413,18.431760999999998,1.452728,0.365305,9.504280999999999,6.737924,14.819424,7.545166,0.339986,1.6818629999999999,0.9986309999999999,72.709299,21.495086,12.439762,1.131632,16.100617,14.365385,3.215729,3.549711,6.5286409999999995,79.41484,4.124585,86.285935,2.12186,3.4685349999999997,18.870993,51.408912,9.902997,39.747794,22.907301999999998,5.69098,6.0895719999999995,0.068844,2.580912,30.993758,38.413317,15.724651,8.332443,6.356745,9.938846999999999,18.653146,50.173924,3.026973,1.138071,6.9373309999999995,47.073471999999995,20.344547,13.638729,56.276798,236.030238,2.973036,16.443134,6.481916,8.254747
1984-01-01,21.763575,29.737092999999998,15.423166,7.607292999999999,88.416521,0.255497,9.906371,4.156819,6.054123,1.031439,132.383568,7.531242,4.621103,0.30613599999999996,9.757840999999999,25.444884,2.478382,4.957558,12.078135,1058.1719759999999,5.207839,29.331238,0.345466,1.9969949999999999,2.664223,9.530107,0.5347999999999999,29.119673,5.116058,6.331764,8.843461999999999,47.968641999999996,4.871035,0.33155199999999996,39.374348,0.700483,4.888204,56.337666,0.8051149999999999,0.725694,77.682295,12.40566,9.916482,8.042897,5.326362,0.8512759999999999,6.194687,4.15486,0.238808,766.83341,162.165191,45.472791,3.4985299999999997,3.969172,56.863136999999995,2.3063659999999997,121.18926599999999,2.7844629999999997,19.1464,1.4896909999999999,0.365795,9.780871999999999,6.964607,15.192298,7.694855,0.34309999999999996,1.7307379999999999,1.007501,74.352631,22.002643,12.636116,1.1622789999999998,16.477473,14.437505999999999,3.243036,3.642976,6.719309,81.44875499999999,4.138268,89.213706,2.170325,3.571272,19.319746,52.82704,9.921241,40.296228,22.983967999999997,5.902843,6.277424,0.069396,2.644497,31.841593,38.586708,15.948487,8.34044,6.396134,10.293049,18.929866,51.094868,3.140846,1.155074,7.135269999999999,48.114155,20.981776,14.082875,56.332901,238.256844,2.9922459999999997,16.876703,6.70154,8.562249
1985-01-01,22.431502,30.216279,15.663663,7.6148679999999995,90.764183,0.25626299999999996,9.916578,4.278500999999999,6.17946,1.069582,135.27408,7.727907,4.750837,0.311678,10.070806,25.744809999999998,2.542169,5.095401,12.257235999999999,1075.589361,5.2870219999999994,29.951200999999998,0.35533699999999996,2.054312,2.736712,9.918196,0.5411,29.881228999999998,5.114243,6.464229,9.066108999999999,49.258731999999995,4.936807,0.352118,40.652141,0.7117749999999999,4.91122,56.654695999999994,0.827108,0.755787,77.69159499999999,12.783612999999999,9.968238,8.24006,5.470702,0.8721629999999999,6.337273,4.281161,0.241582,784.360008,165.639504,47.347186,3.510979,4.035068,56.936774,2.3355099999999998,121.883482,2.9000489999999997,19.877083,1.526131,0.366884,10.063495,7.268267,15.598927,7.831888999999999,0.34625,1.78003,1.015762,75.983485,22.499109999999998,12.764387,1.198148,16.85831,14.513949,3.268236,3.7343409999999997,6.915997,83.56278499999999,4.153105,92.19151,2.219201,3.6762099999999998,19.772872,54.275822,9.929184,40.804401999999996,23.071274,6.146891,6.471327,0.069775,2.7055339999999997,32.678874,38.733875999999995,16.17628,8.357652,6.435423999999999,10.648632,19.191509999999997,52.026900999999995,3.2529939999999997,1.170285,7.329593999999999,49.133936999999996,21.633796,14.559355,56.413553,240.499825,3.011519,17.31952,6.9231489999999996,8.877488999999999
1986-01-01,23.102389,30.698964,15.917572,7.625393,93.187603,0.257107,9.928542,4.404506,6.30913,1.110943,138.108912,7.930694,4.886743,0.316616,10.39548,26.075498,2.5977609999999998,5.2472829999999995,12.445822999999999,1095.014109,5.373447,30.572478,0.36576,2.112361,2.8102419999999997,10.307281,0.5475,30.683868999999998,5.114656999999999,6.5969619999999995,9.292474,50.602354,5.002336,0.369023,41.965692999999995,0.7186389999999999,4.930340999999999,56.976122999999994,0.8500479999999999,0.7911469999999999,77.806147,13.164836999999999,10.015119,8.438604,5.629417999999999,0.8925219999999999,6.478541,4.4102689999999996,0.244331,801.975244,169.04603899999998,49.260255,3.516422,4.100538,56.983931,2.358161,122.50911699999999,3.0152989999999997,20.62256,1.5616919999999999,0.368666,10.35212,7.666391,16.043730999999998,7.952865,0.34942999999999996,1.829675,1.023279,77.599098,22.980335,12.808558,1.239928,17.239673,14.595754999999999,3.290304,3.82313,7.118882999999999,85.76639899999999,4.169322,95.215378,2.2685,3.783074,20.230384,55.755354999999994,9.926416,41.265113,23.175058,6.443751,6.670662999999999,0.069939,2.762438,33.495953,38.855626,16.408859,8.384989,6.473044,11.004272,19.411454,52.980094,3.3630419999999996,1.183381,7.5178579999999995,50.128541,22.296286,15.070302,56.522503,242.763148,3.030649,17.772001,7.1469689999999995,9.200149
1987-01-01,23.774283999999998,31.184414999999998,16.183168,7.639352,95.67116299999999,0.258019,9.942288999999999,4.535263,6.442831,1.154906,140.891602,8.140073,5.027138,0.321135,10.731064,26.432893,2.64684,5.412847,12.642923999999999,1116.095476,5.4647049999999995,31.195413,0.376654,2.171321,2.884851,10.698193999999999,0.5535,31.528707999999998,5.117277,6.729933,9.522359999999999,51.991699999999994,5.067537,0.38298099999999996,43.329231,0.721783,4.9463729999999995,57.302662999999995,0.873867,0.831023,78.015731,13.552021,10.057297,8.639108,5.8013259999999995,0.912754,6.6187439999999995,4.5422139999999995,0.247056,819.682102,172.389234,51.193782,3.515828,4.167127,57.007740999999996,2.375393,123.07271,3.131796,21.382112,1.5963939999999999,0.37107799999999996,10.647753999999999,8.141145999999999,16.522,8.062218999999999,0.35262299999999996,1.8797629999999999,1.030178,79.200081,23.447252,12.786349,1.286797,17.623693,14.682649,3.310743,3.909671,7.328943,88.04803199999999,4.186968,98.285755,2.318264,3.891734,20.691283,57.263836,9.914066,41.68656,23.2884,6.779983,6.875754,0.069946,2.8169709999999997,34.297727,38.954496999999996,16.643952,8.421056,6.510597,11.360852,19.617046,53.945881,3.471739,1.1945409999999999,7.700736,51.100924,22.9712,15.612753999999999,56.658269999999995,245.052789,3.049581,18.23273,7.372837,9.527203
1988-01-01,24.443467,31.668948999999998,16.452255,7.65884,98.18634999999999,0.258977,9.959019999999999,4.672852,6.580311999999999,1.200067,143.627503,8.356304999999999,5.168698,0.325746,11.075422,26.806124999999998,2.6939729999999997,5.589626,12.847707999999999,1137.724227,5.557391,31.822525,0.387963,2.231465,2.9609289999999997,11.094748,0.5593,32.443781,5.122440999999999,6.863441,9.755579,53.399246,5.133274,0.394961,44.757203,0.72293,4.961087,57.627105,0.898469,0.873444,78.307525,13.947042,10.101352,8.842575,5.982486,0.933045,6.758223,4.677023999999999,0.24975599999999998,837.46893,175.677763,53.077313,3.5121849999999997,4.241784,57.018183,2.389411,123.584527,3.256558,22.153675999999997,1.630996,0.374118,10.952395,8.63669,17.022465,8.171522,0.355799,1.9304329999999998,1.0372599999999998,80.788721,23.903592,12.758008,1.336536,18.020753,14.774038,3.332792,3.995533,7.548432999999999,90.395271,4.205966,101.389603,2.368551,4.001681,21.153458999999998,58.795001,9.899198,42.086662,23.393729999999998,7.088190999999999,7.086627,0.069932,2.873281,35.100909,39.038692,16.878189,8.464787,6.550725,11.719071,19.839703999999998,54.89152,3.5774679999999996,1.204153,7.880331999999999,52.053765,23.670807999999997,16.180124,56.812757,247.372264,3.068705,18.698847,7.598274999999999,9.849124999999999
