year,Algeria - DZA,Argentina - ARG,Australia - AUS,Austria - AUT,Bangladesh - BGD,Barbados - BRB,Belgium - BEL,Benin - BEN,Bolivia (Plurinational State of) - BOL,Botswana - BWA,Brazil - BRA,Burkina Faso - BFA,Burundi - BDI,Cameroon - CMR,Canada - CAN,Central African Republic - CAF,Chile - CHL,China - CHN,"China, Hong Kong SAR - HKG",Colombia - COL,Congo - COG,Costa Rica - CRI,Cote d'Ivoire - CIV,Cyprus - CYP,D.R. of the Congo - COD,Denmark - DNK,Dominican Republic - DOM,Ecuador - ECU,Egypt - EGY,El Salvador - SLV,Ethiopia - ETH,Fiji - FJI,Finland - FIN,France - FRA,Gabon - GAB,Gambia - GMB,Germany - DEU,Ghana - GHA,Greece - GRC,Guatemala - GTM,Haiti - HTI,Honduras - HND,Iceland - ISL,India - IND,Indonesia - IDN,Iran (Islamic Republic of) - IRN,Ireland - IRL,Israel - ISR,Italy - ITA,Jamaica - JAM,Japan - JPN,Jordan - JOR,Kenya - KEN,Lesotho - LSO,Luxembourg - LUX,Madagascar - MDG,Malawi - MWI,Malaysia - MYS,Mali - MLI,Malta - MLT,Mauritania - MRT,Mauritius - MUS,Mexico - MEX,Morocco - MAR,Mozambique - MOZ,Namibia - NAM,Nepal - NPL,Netherlands - NLD,New Zealand - NZL,Nicaragua - NIC,Niger - NER,Nigeria - NGA,Norway - NOR,Pakistan - PAK,Panama - PAN,Paraguay - PRY,Peru - PER,Philippines - PHL,Portugal - PRT,Republic of Korea - KOR,Romania - ROU,Rwanda - RWA,Senegal - SEN,Singapore - SGP,South Africa - ZAF,Spain - ESP,Sri Lanka - LKA,Sweden - SWE,Switzerland - CHE,Syrian Arab Republic - SYR,Taiwan - TWN,Thailand - THA,Togo - TGO,Trinidad and Tobago - TTO,Tunisia - TUN,Turkey - TUR,U.R. of Tanzania: Mainland - TZA,Uganda - UGA,United Kingdom - GBR,United States - USA,Uruguay - URY,Venezuela (Bolivarian Republic of) - VEN,Zambia - ZMB,Zimbabwe - ZWE
1960-01-01,0.024611053988337517,0.29126062989234924,0.1200048178434372,0.09277144819498062,0.03980003669857979,0.05544658005237579,0.12389780580997467,0.05422351881861687,0.09241495281457901,0.0873451754450798,0.07865625619888306,0.07501021027565002,0.10327202826738358,0.0784926638007164,0.1576506793498993,0.08021716773509979,0.1031382754445076,0.08782428503036499,0.07235778868198395,0.0939369946718216,0.1324484497308731,0.1013357937335968,0.09754664450883865,0.122883141040802,0.07789202779531479,0.10586811602115631,0.0877804160118103,0.06008009612560272,0.2505757808685303,0.1054387092590332,0.10534655302762985,0.09856154024600983,0.12121886759996414,0.12225854396820068,0.09019941091537476,0.10819877684116364,0.10357371717691422,0.07170478999614716,0.10246733576059341,0.0926366001367569,0.052207332104444504,0.09105493873357773,0.11422863602638245,0.07052013278007507,0.046265654265880585,0.055419180542230606,0.10455212742090225,0.15886522829532623,0.10224701464176178,0.10466533899307251,0.08785836398601532,0.10290220379829407,0.09566953033208847,0.05213892087340355,0.13949300348758698,0.08011817932128906,0.09632133692502975,0.10696540027856827,0.03589492291212082,1.398747205734253,0.09859076142311096,0.05897597596049309,0.06808594614267349,0.14264020323753357,0.488528311252594,0.11499456316232681,0.06637401133775711,0.08463197946548462,0.12122710794210434,0.05918632820248604,0.05795999616384506,0.10817387700080872,0.12928445637226105,0.08801793307065964,0.15263047814369202,0.07262889295816422,0.06920477747917175,0.1428052932024002,0.08458279073238373,0.12094881385564804,0.1887485533952713,0.04102042317390442,0.1158987358212471,0.28278928995132446,0.06937707960605621,0.06331764906644821,0.06246533244848251,0.16376984119415283,0.07261807471513748,0.07802783697843552,0.0665128082036972,0.08310433477163315,0.09247022867202759,0.06429494917392731,0.12700155377388,0.09463602304458618,0.08878713101148605,0.06210849806666374,0.11621792614459991,0.15307390689849854,0.14156904816627502,0.1594288945198059,0.10729622840881348,0.14337152242660522
1961-01-01,0.02579748071730137,0.293483167886734,0.11848322302103043,0.09707292169332504,0.03957638889551163,0.05608835071325302,0.12456673383712769,0.054102927446365356,0.09983616322278976,0.08572687208652496,0.06839584559202194,0.08317922055721283,0.1223214715719223,0.08752720803022385,0.1500425785779953,0.08116687834262848,0.13170598447322845,0.08902056515216827,0.07493412494659424,0.09979013353586197,0.16305634379386902,0.09703955054283142,0.10316317528486252,0.12064069509506226,0.08262202888727188,0.11018066853284836,0.08707510679960251,0.06113296002149582,0.24786457419395447,0.0991625040769577,0.10485687851905823,0.09786856174468994,0.1259722262620926,0.12651129066944122,0.09775149822235107,0.1111643835902214,0.11444445699453354,0.07975878566503525,0.1030077338218689,0.08975770324468613,0.050567444413900375,0.09241221100091934,0.11342580616474152,0.07165130972862244,0.043134499341249466,0.054921168833971024,0.10604117065668106,0.1709795445203781,0.10480891913175583,0.10671759396791458,0.09557562321424484,0.09107693284749985,0.09540825337171555,0.05189193785190582,0.1372104436159134,0.07845941185951233,0.10091981291770935,0.09735942631959915,0.0362960621714592,1.120127558708191,0.12493963539600372,0.0622146874666214,0.0716436430811882,0.10898322612047195,0.4873203933238983,0.11600197106599808,0.0796545073390007,0.09099216014146805,0.11629442870616913,0.059217192232608795,0.05852338299155235,0.11259452998638153,0.13324406743049622,0.09175693243741989,0.15090766549110413,0.07638107240200043,0.0728217363357544,0.14725586771965027,0.085928775370121,0.06773684918880463,0.19477616250514984,0.04359667748212814,0.12029425799846649,0.25216805934906006,0.0699692815542221,0.06492991000413895,0.06405770778656006,0.16711412370204926,0.07576900720596313,0.08179675787687302,0.06171957403421402,0.08534383028745651,0.08464354276657104,0.060891859233379364,0.13406041264533997,0.05325130745768547,0.09011085331439972,0.061421316117048264,0.11983076483011246,0.1547928750514984,0.17878693342208862,0.15943530201911926,0.10055944323539734,0.14523640275001526
1962-01-01,0.040113259106874466,0.2922667860984802,0.12153021991252899,0.09917990118265152,0.04185419902205467,0.05397355929017067,0.12292037904262543,0.05452900752425194,0.1036255732178688,0.08270581066608429,0.08442959189414978,0.08333467692136765,0.11649981141090393,0.09267817437648773,0.14401553571224213,0.08201335370540619,0.12421295046806335,0.07921743392944336,0.07525905966758728,0.10342831909656525,0.11598408222198486,0.08720546215772629,0.10140996426343918,0.11445128917694092,0.07877486199140549,0.11593271046876907,0.09419222921133041,0.06295297294855118,0.215961292386055,0.09511537104845047,0.10372726619243622,0.09845654666423798,0.13134416937828064,0.13207891583442688,0.09863211959600449,0.11535464972257614,0.12044405937194824,0.08462043851613998,0.10930606722831726,0.0907757356762886,0.05132981762290001,0.09418345242738724,0.11999237537384033,0.07375667244195938,0.047445494681596756,0.05876569822430611,0.10859674960374832,0.11444031447172165,0.1105937585234642,0.10801370441913605,0.09849279373884201,0.09489449858665466,0.09507150948047638,0.051103923469781876,0.1359982192516327,0.0778735801577568,0.10041306912899017,0.09468550980091095,0.037703774869441986,0.5284311175346375,0.11402982473373413,0.057579196989536285,0.07408586144447327,0.10995380580425262,0.4872538149356842,0.11083590239286423,0.07945404201745987,0.09341501444578171,0.12078189849853516,0.05694933980703354,0.05732731893658638,0.11695200204849243,0.1391405612230301,0.0891634002327919,0.14654670655727386,0.0830850601196289,0.07592716813087463,0.08232603222131729,0.08380059152841568,0.07735219597816467,0.19355414807796478,0.040973830968141556,0.12013959139585495,0.21321775019168854,0.07087361067533493,0.06877906620502472,0.06068437546491623,0.1709265112876892,0.0794544592499733,0.07571182399988174,0.06277123838663101,0.08712977170944214,0.08732844889163971,0.06617932766675949,0.13409121334552765,0.05803719907999039,0.0896783098578453,0.06114649400115013,0.12347356230020523,0.15668557584285736,0.17436477541923523,0.16894425451755524,0.09849727898836136,0.15011478960514069
1963-01-01,0.04693300276994705,0.29516467452049255,0.12496338039636612,0.10274375975131989,0.03859398141503334,0.0605933740735054,0.12642352283000946,0.055186618119478226,0.10375013202428818,0.08396625518798828,0.0909559428691864,0.08958962559700012,0.12352832406759262,0.09192265570163727,0.1450985074043274,0.09034168720245361,0.11745035648345947,0.07454932481050491,0.07982749491930008,0.0979265347123146,0.1014593094587326,0.08836276829242706,0.1044488325715065,0.11716237664222717,0.07963588088750839,0.12154941260814667,0.10648911446332932,0.06695990264415741,0.20756825804710388,0.09659874439239502,0.10545450448989868,0.09353281557559967,0.14065952599048615,0.13934683799743652,0.08806402236223221,0.11390766501426697,0.12457849830389023,0.08535885065793991,0.10946213454008102,0.09407760202884674,0.05343102663755417,0.09644142538309097,0.1263149380683899,0.07957114279270172,0.05205324664711952,0.057633914053440094,0.11155638098716736,0.11787190288305283,0.12106300890445709,0.10629314929246902,0.10411009937524796,0.09054252505302429,0.09939310699701309,0.0514216311275959,0.1426134705543518,0.07996401935815811,0.10424552857875824,0.09347482770681381,0.041948653757572174,2.905749559402466,0.11445401608943939,0.07395388931035995,0.07569187879562378,0.10485897213220596,0.49961933493614197,0.11311900615692139,0.08645409345626831,0.0994647741317749,0.12328236550092697,0.0579025037586689,0.05850398540496826,0.11673152446746826,0.14273212850093842,0.08995488286018372,0.15067727863788605,0.08342505991458893,0.07863888144493103,0.08621476590633392,0.08605730533599854,0.09795469790697098,0.19716422259807587,0.04724578931927681,0.12249639630317688,0.19542832672595978,0.0722884088754654,0.07443978637456894,0.06562834978103638,0.175338014960289,0.08339933305978775,0.09234054386615753,0.06457629799842834,0.08729210495948792,0.09199810028076172,0.06611472368240356,0.14229744672775269,0.06129700317978859,0.08997046947479248,0.07099461555480957,0.12590722739696503,0.15848572552204132,0.1531333029270172,0.16735267639160156,0.09666601568460464,0.1521746665239334
1964-01-01,0.04843660071492195,0.3089355528354645,0.13016733527183533,0.10747278481721878,0.042260780930519104,0.06073085963726044,0.13231626152992249,0.05492526665329933,0.10909318178892136,0.08595387637615204,0.08030669391155243,0.08976522088050842,0.13599251210689545,0.09605547785758972,0.14885655045509338,0.09477558732032776,0.11566200852394104,0.07774629443883896,0.08381888270378113,0.11224694550037384,0.10104544460773468,0.08973429352045059,0.10909455269575119,0.12501680850982666,0.08945508301258087,0.12776978313922882,0.11066810041666031,0.06907270103693008,0.21056635677814484,0.09985077381134033,0.10859052836894989,0.09042327851057053,0.1535692662000656,0.14501604437828064,0.08546049892902374,0.11238804459571838,0.12737996876239777,0.089573435485363,0.11546064913272858,0.0928322970867157,0.05911450460553169,0.10142411291599274,0.14346200227737427,0.08675679564476013,0.05657113716006279,0.05889276787638664,0.12325617671012878,0.12492836266756058,0.12890742719173431,0.10970555990934372,0.10999521613121033,0.09484795480966568,0.0975189134478569,0.052895788103342056,0.14988918602466583,0.08319737017154694,0.1052108034491539,0.09209595620632172,0.05912508815526962,0.5961788296699524,0.11407946050167084,0.05406925082206726,0.07942947745323181,0.10367682576179504,0.5082714557647705,0.11768655478954315,0.09924154728651047,0.10480967164039612,0.12909048795700073,0.05969332158565521,0.0581386424601078,0.12877057492733002,0.1476178765296936,0.09418261796236038,0.15405090153217316,0.0862688273191452,0.08821158856153488,0.0914209634065628,0.08977381885051727,0.07841639220714569,0.19664908945560455,0.05377650260925293,0.12573033571243286,0.18296487629413605,0.0744902566075325,0.07931909710168839,0.06595877557992935,0.18209213018417358,0.08728494495153427,0.08266783505678177,0.06679509580135345,0.0886000394821167,0.08734574168920517,0.06444239616394043,0.1378566473722458,0.06355974823236465,0.09539518505334854,0.07600900530815125,0.12999118864536285,0.16086454689502716,0.17540280520915985,0.13068954646587372,0.09962047636508942,0.1640085130929947
1965-01-01,0.04872965067625046,0.3061410188674927,0.1352698653936386,0.11294783651828766,0.04539473354816437,0.0612616091966629,0.13894377648830414,0.05492180585861206,0.11344419419765472,0.09719932824373245,0.0762382373213768,0.09343721717596054,0.08015814423561096,0.09612975269556046,0.15490803122520447,0.09902631491422653,0.12096761167049408,0.08211793005466461,0.08666922897100449,0.10854757577180862,0.10932641476392746,0.08827502280473709,0.11314360797405243,0.12230551242828369,0.07788721472024918,0.13692642748355865,0.10383650660514832,0.07158499211072922,0.22017109394073486,0.10018130391836166,0.11264090985059738,0.10651277005672455,0.1595996618270874,0.14947672188282013,0.08302023261785507,0.1125088632106781,0.1323598176240921,0.10769107937812805,0.11987287551164627,0.0925593376159668,0.06286890059709549,0.10542584210634232,0.1584843099117279,0.09299128502607346,0.04934367164969444,0.062063198536634445,0.12857595086097717,0.14820607006549835,0.13463175296783447,0.11535042524337769,0.11484786868095398,0.09206003695726395,0.09282080084085464,0.05443727597594261,0.15315331518650055,0.086138516664505,0.11156410723924637,0.09476564079523087,0.057039353996515274,0.27252909541130066,0.11332686245441437,0.06123681366443634,0.08231010288000107,0.1102496087551117,0.5195032954216003,0.12423674017190933,0.10744737833738327,0.11240207403898239,0.13177716732025146,0.05824124440550804,0.06429384648799896,0.1260485053062439,0.15477727353572845,0.09769383817911148,0.15414343774318695,0.09071648120880127,0.09854520857334137,0.0954962745308876,0.09352932870388031,0.0667361244559288,0.19530121982097626,0.058686334639787674,0.12483880668878555,0.18660995364189148,0.07704620808362961,0.08710625767707825,0.0681338682770729,0.1933942586183548,0.09138480573892593,0.08326568454504013,0.06472297757863998,0.08956972509622574,0.0858628898859024,0.06833153963088989,0.1279250532388687,0.06646241247653961,0.09622826427221298,0.08064288645982742,0.13639287650585175,0.16382454335689545,0.1598101705312729,0.13336141407489777,0.10706031322479248,0.15920501947402954
1966-01-01,0.05231950804591179,0.30848580598831177,0.1405142843723297,0.11657027155160904,0.050530046224594116,0.062439072877168655,0.14389300346374512,0.054050978273153305,0.11242754012346268,0.09690573811531067,0.090836301445961,0.09524913877248764,0.08030172437429428,0.09665914624929428,0.16180312633514404,0.10332677513360977,0.1274328976869583,0.08629265427589417,0.08417395502328873,0.09713613241910934,0.1332668960094452,0.0898519977927208,0.11159136891365051,0.12672340869903564,0.07919033616781235,0.1458110511302948,0.10863486677408218,0.07545113563537598,0.21851252019405365,0.09891285002231598,0.11194664984941483,0.10737515240907669,0.16489222645759583,0.15325979888439178,0.09552120417356491,0.11631563305854797,0.13645397126674652,0.12115716189146042,0.12381725013256073,0.09109672904014587,0.06522145122289658,0.10896612703800201,0.17659418284893036,0.07813406735658646,0.04118017479777336,0.06299726665019989,0.13244511187076569,0.14442692697048187,0.13755038380622864,0.1272091567516327,0.1205303966999054,0.08603370189666748,0.09633294492959976,0.05264215171337128,0.15560975670814514,0.08949402719736099,0.11130591481924057,0.09392854571342468,0.06273859739303589,0.26050037145614624,0.11884243041276932,0.05758879333734512,0.08645924180746078,0.11049732565879822,0.5462129712104797,0.1269790232181549,0.11698812991380692,0.1180473044514656,0.12791807949543,0.06022631749510765,0.06809646636247635,0.13267160952091217,0.1590702384710312,0.097571961581707,0.15486884117126465,0.0941556841135025,0.10981593281030655,0.10072975605726242,0.09961512684822083,0.07393910735845566,0.1958678662776947,0.045519109815359116,0.12023112177848816,0.17572881281375885,0.08004958927631378,0.09405223280191422,0.06550348550081253,0.20525167882442474,0.09568282216787338,0.09147731214761734,0.06654802709817886,0.09185433387756348,0.08779916167259216,0.06544595211744308,0.12786303460597992,0.06845247000455856,0.10128571838140488,0.07937733083963394,0.1414143145084381,0.16840048134326935,0.15799464285373688,0.1370690017938614,0.11857208609580994,0.15208373963832855
1967-01-01,0.05136013403534889,0.31450971961021423,0.14435063302516937,0.1195162758231163,0.05187740549445152,0.06266818940639496,0.14758555591106415,0.053596992045640945,0.11663660407066345,0.08889667689800262,0.09649813920259476,0.0896797776222229,0.07656584680080414,0.11604354530572891,0.16840609908103943,0.10750019550323486,0.11890553683042526,0.08110151439905167,0.08758800476789474,0.09765014797449112,0.14092952013015747,0.09196353703737259,0.11182627081871033,0.1279708594083786,0.08742914348840714,0.15032684803009033,0.11172302067279816,0.0780615583062172,0.21437308192253113,0.09638533741235733,0.11640781164169312,0.10037104040384293,0.16219812631607056,0.15742966532707214,0.08925748616456985,0.11449155956506729,0.13885897397994995,0.10586712509393692,0.12677402794361115,0.09099339693784714,0.06673136353492737,0.11274662613868713,0.17939621210098267,0.07190130650997162,0.05268365889787674,0.06066287308931351,0.1331489086151123,0.14280149340629578,0.14064030349254608,0.13153082132339478,0.12751491367816925,0.09862392395734787,0.09748578071594238,0.05542076379060745,0.1485251784324646,0.0905277356505394,0.1078517884016037,0.0945722758769989,0.07535269111394882,0.24804843962192535,0.11609257757663727,0.056430477648973465,0.0893162339925766,0.1124948263168335,0.5481088757514954,0.12539894878864288,0.10501522570848465,0.12203911691904068,0.13540641963481903,0.06082634627819061,0.062493760138750076,0.1269979029893875,0.16349802911281586,0.1082475334405899,0.15590457618236542,0.09155871719121933,0.10625171661376953,0.10523146390914917,0.10245075821876526,0.08614148944616318,0.20103904604911804,0.05351883918046951,0.11746714264154434,0.1715443879365921,0.08304452896118164,0.09782908856868744,0.06848122924566269,0.21336503326892853,0.09950252622365952,0.08906960487365723,0.0675634890794754,0.09508197754621506,0.0900011733174324,0.06567768007516861,0.1319107860326767,0.0740644559264183,0.09951582551002502,0.08581660687923431,0.14292864501476288,0.17333033680915833,0.1511419266462326,0.13894732296466827,0.10709628462791443,0.15895293653011322
1968-01-01,0.051942359656095505,0.3342731297016144,0.15010185539722443,0.12259992212057114,0.05157383158802986,0.059061966836452484,0.15052422881126404,0.054758742451667786,0.10881317406892776,0.08937588334083557,0.09588407725095749,0.0887308344244957,0.077921062707901,0.12281288951635361,0.1740799993276596,0.11026252061128616,0.11773694306612015,0.08083116263151169,0.08386406302452087,0.09513457119464874,0.12993210554122925,0.09528422355651855,0.11581680923700333,0.11647076159715652,0.08936796337366104,0.14622320234775543,0.11753979325294495,0.08056368678808212,0.20569218695163727,0.09472556412220001,0.11810910701751709,0.09654038399457932,0.14430764317512512,0.16410531103610992,0.10547076165676117,0.10021825134754181,0.14118263125419617,0.1036003902554512,0.1289648711681366,0.09330715984106064,0.06489110738039017,0.11374718695878983,0.14857570827007294,0.07353237271308899,0.059820350259542465,0.06289014965295792,0.12058252096176147,0.14161191880702972,0.14266625046730042,0.12258043885231018,0.1337301880121231,0.11717020720243454,0.10642657428979874,0.05601496994495392,0.15372037887573242,0.0902765765786171,0.09733836352825165,0.09369727969169617,0.08649784326553345,0.21025697886943817,0.11401472240686417,0.058817170560359955,0.09081504493951797,0.11786897480487823,0.580784261226654,0.12674526870250702,0.09243829548358917,0.12574034929275513,0.11743860691785812,0.06490427255630493,0.05901959910988808,0.12565989792346954,0.16666485369205475,0.11041171103715897,0.15546628832817078,0.09274744242429733,0.09846856445074081,0.10996972769498825,0.09959416836500168,0.0974215567111969,0.20191122591495514,0.05396142601966858,0.12458078563213348,0.17349332571029663,0.08670909702777863,0.0910407230257988,0.0598733089864254,0.21752525866031647,0.10236028581857681,0.09179844707250595,0.07049187272787094,0.09537377953529358,0.08975253254175186,0.06105366721749306,0.13157129287719727,0.07655960321426392,0.09954141825437546,0.08703736215829849,0.12876839935779572,0.18068750202655792,0.1299535632133484,0.13813763856887817,0.11687038093805313,0.17505763471126556
1969-01-01,0.052441541105508804,0.36305132508277893,0.1572205126285553,0.12737996876239777,0.053201187402009964,0.05832159146666527,0.15680375695228577,0.05506457760930061,0.1120757907629013,0.10809361934661865,0.10124383121728897,0.09059407562017441,0.084275022149086,0.1213202103972435,0.18246102333068848,0.10759177803993225,0.12903974950313568,0.08234433084726334,0.08876878023147583,0.0966314822435379,0.12260814011096954,0.0996653288602829,0.11219533532857895,0.11697503179311752,0.09051558375358582,0.15615424513816833,0.12429593503475189,0.0861164852976799,0.2098904252052307,0.09500224888324738,0.12319665402173996,0.10073434561491013,0.1492723971605301,0.16723577678203583,0.1092560887336731,0.1038045659661293,0.14873802661895752,0.11255596578121185,0.13299046456813812,0.0940432921051979,0.06688442826271057,0.11657561361789703,0.12419693171977997,0.07362285256385803,0.07264872640371323,0.06693409383296967,0.13242404162883759,0.14303934574127197,0.1482745260000229,0.12917345762252808,0.13965055346488953,0.10860970616340637,0.10697852075099945,0.05869176238775253,0.15675926208496094,0.08901732414960861,0.09978540241718292,0.1002885177731514,0.0836314782500267,0.22554241120815277,0.11155778169631958,0.06368707120418549,0.09688077121973038,0.10956592112779617,0.5961657762527466,0.1289738565683365,0.09793921560049057,0.14624598622322083,0.11810549348592758,0.0662020593881607,0.062464457005262375,0.1334843635559082,0.17476661503314972,0.11072103679180145,0.15598934888839722,0.09554119408130646,0.10559986531734467,0.11549481004476547,0.10663960129022598,0.1073712557554245,0.20292288064956665,0.05350996181368828,0.1299157589673996,0.17376121878623962,0.091362364590168,0.09528838098049164,0.06238698586821556,0.2246197611093521,0.10487837344408035,0.08916355669498444,0.07409875839948654,0.09491182118654251,0.08721316605806351,0.058887235820293427,0.13678446412086487,0.08116798847913742,0.09920377284288406,0.09054257720708847,0.1359347552061081,0.18957802653312683,0.15817415714263916,0.13726547360420227,0.14994026720523834,0.17465932667255402
