year,Algeria - DZA,Argentina - ARG,Australia - AUS,Austria - AUT,Bangladesh - BGD,Barbados - BRB,Belgium - BEL,Benin - BEN,Bolivia (Plurinational State of) - BOL,Botswana - BWA,Brazil - BRA,Burkina Faso - BFA,Burundi - BDI,Cabo Verde - CPV,Cameroon - CMR,Canada - CAN,Central African Republic - CAF,Chad - TCD,Chile - CHL,China - CHN,"China, Hong Kong SAR - HKG",Colombia - COL,Comoros - COM,Congo - COG,Costa Rica - CRI,Cote d'Ivoire - CIV,Cyprus - CYP,D.R. of the Congo - COD,Denmark - DNK,Dominican Republic - DOM,Ecuador - ECU,Egypt - EGY,El Salvador - SLV,Ethiopia - ETH,Fiji - FJI,Finland - FIN,France - FRA,Gabon - GAB,Gambia - GMB,Germany - DEU,Ghana - GHA,Greece - GRC,Guatemala - GTM,Guinea - GIN,Guinea-Bissau - GNB,Haiti - HTI,Honduras - HND,Iceland - ISL,India - IND,Indonesia - IDN,Iran (Islamic Republic of) - IRN,Ireland - IRL,Israel - ISR,Italy - ITA,Jamaica - JAM,Japan - JPN,Jordan - JOR,Kenya - KEN,Lesotho - LSO,Luxembourg - LUX,Madagascar - MDG,Malawi - MWI,Malaysia - MYS,Mali - MLI,Malta - MLT,Mauritania - MRT,Mauritius - MUS,Mexico - MEX,Morocco - MAR,Mozambique - MOZ,Namibia - NAM,Nepal - NPL,Netherlands - NLD,New Zealand - NZL,Nicaragua - NIC,Niger - NER,Nigeria - NGA,Norway - NOR,Pakistan - PAK,Panama - PAN,Paraguay - PRY,Peru - PER,Philippines - PHL,Portugal - PRT,Republic of Korea - KOR,Romania - ROU,Rwanda - RWA,Senegal - SEN,Seychelles - SYC,Singapore - SGP,South Africa - ZAF,Spain - ESP,Sri Lanka - LKA,Sweden - SWE,Switzerland - CHE,Syrian Arab Republic - SYR,Taiwan - TWN,Thailand - THA,Togo - TGO,Trinidad and Tobago - TTO,Tunisia - TUN,Turkey - TUR,U.R. of Tanzania: Mainland - TZA,Uganda - UGA,United Kingdom - GBR,United States - USA,Uruguay - URY,Venezuela (Bolivarian Republic of) - VEN,Zambia - ZMB,Zimbabwe - ZWE
2002-01-01,0.03580337390303612,0.030003508552908897,0.028071049600839615,0.03840608894824982,0.04632372409105301,0.048199526965618134,0.03898916393518448,0.04663512483239174,0.055627916008234024,0.054459311068058014,0.044990286231040955,0.04311437904834747,0.029405245557427406,0.04839571192860603,0.0492524616420269,0.035087939351797104,0.03296877443790436,0.04081593453884125,0.029964355751872063,0.052452392876148224,0.027855975553393364,0.031646616756916046,0.02900714986026287,0.05002995580434799,0.05260618403553963,0.041536469012498856,0.03268803283572197,0.01728006824851036,0.0386812798678875,0.04318955913186073,0.03630796819925308,0.06663742661476135,0.06238073483109474,0.03303951397538185,0.09818803519010544,0.03939056396484375,0.03299502283334732,0.048772163689136505,0.035059619694948196,0.034640245139598846,0.05964437499642372,0.028742818161845207,0.03910152614116669,0.05227172374725342,0.017591575160622597,0.013194547034800053,0.06051768735051155,0.03344782069325447,0.042800478637218475,0.04406862333416939,0.037626516073942184,0.03800226002931595,0.04033265635371208,0.036247629672288895,0.03569772094488144,0.04024539142847061,0.04002479091286659,0.04348432272672653,0.0505247600376606,0.03707471117377281,0.047086138278245926,0.04887806251645088,0.05014680698513985,0.07182462513446808,0.05513276904821396,0.035153377801179886,0.04790511354804039,0.03502949699759483,0.043790508061647415,0.03752067685127258,0.04825897514820099,0.029785839840769768,0.03871270641684532,0.03021644987165928,0.03437206149101257,0.025071708485484123,0.03517574816942215,0.03642269968986511,0.07816562801599503,0.0492512546479702,0.03525470569729805,0.03573776036500931,0.04375342279672623,0.030590513721108437,0.04643813893198967,0.05804680287837982,0.04463183507323265,0.041232332587242126,0.05560295283794403,0.04606488347053528,0.04399591684341431,0.035283494740724564,0.060718193650245667,0.035433731973171234,0.04445194453001022,0.051467325538396835,0.054152969270944595,0.05380867421627045,0.0315956175327301,0.04378369823098183,0.048298608511686325,0.04515489563345909,0.042152371257543564,0.04405917599797249,0.035229094326496124,0.03840525075793266,0.029028594493865967,0.03883344307541847,0.039464715868234634,0.04005943611264229
2003-01-01,0.03614243119955063,0.029428184032440186,0.028455020859837532,0.038649532943964005,0.046041566878557205,0.048706863075494766,0.03917066752910614,0.04658949747681618,0.054778650403022766,0.055048342794179916,0.04479126259684563,0.042573217302560806,0.02985388971865177,0.04938994720578194,0.05030384659767151,0.035097964107990265,0.03180944174528122,0.04578424245119095,0.030226174741983414,0.052389394491910934,0.02806287631392479,0.03157195448875427,0.028804203495383263,0.048040032386779785,0.05221833288669586,0.04054779186844826,0.0324501171708107,0.017136069014668465,0.03887190297245979,0.04277379810810089,0.036454904824495316,0.06526964902877808,0.062133971601724625,0.03311072662472725,0.09999758750200272,0.03951851651072502,0.03320678323507309,0.04852672666311264,0.03473528102040291,0.03458094596862793,0.05893075093626976,0.029708776623010635,0.03888194262981415,0.05174676328897476,0.017570098862051964,0.013134141452610493,0.06015363335609436,0.03354039043188095,0.043238840997219086,0.0433216318488121,0.038709159940481186,0.038626618683338165,0.03998265787959099,0.036463018506765366,0.036250460892915726,0.04031629115343094,0.03969348222017288,0.043619751930236816,0.04831781983375549,0.03677435591816902,0.047103945165872574,0.04864921420812607,0.049408916383981705,0.07378934323787689,0.05314726009964943,0.036481019109487534,0.04727409407496452,0.0350293330848217,0.044110704213380814,0.03912696987390518,0.0503566637635231,0.030204348266124725,0.038756418973207474,0.030707472935318947,0.03444170206785202,0.025434063747525215,0.03671278804540634,0.036266278475522995,0.07763607800006866,0.04841069132089615,0.03444848209619522,0.034931935369968414,0.043236009776592255,0.030642099678516388,0.046560872346162796,0.058772698044776917,0.04363984987139702,0.04113909974694252,0.05405635014176369,0.045722439885139465,0.04454828053712845,0.03539126738905907,0.06007887050509453,0.03567185997962952,0.04469428211450577,0.053848933428525925,0.05406568944454193,0.05362868309020996,0.0313652865588665,0.042412955313920975,0.048242781311273575,0.04466688632965088,0.04214254766702652,0.04325472190976143,0.03530576825141907,0.03847884759306908,0.02848568558692932,0.038050319999456406,0.04174681752920151,0.04076038673520088
2004-01-01,0.0366034209728241,0.02923794835805893,0.02890128083527088,0.03882402926683426,0.045472320169210434,0.04867257550358772,0.039398711174726486,0.04662046954035759,0.05421960726380348,0.05378231406211853,0.044806309044361115,0.04222891852259636,0.031127408146858215,0.0501558892428875,0.050768669694662094,0.03522047400474548,0.030717389658093452,0.04739493504166603,0.030726071447134018,0.05295952036976814,0.02828059531748295,0.03155634552240372,0.028614467009902,0.045794229954481125,0.05170542746782303,0.039670757949352264,0.031975798308849335,0.017042126506567,0.038995224982500076,0.042109619826078415,0.03662584722042084,0.06391429901123047,0.06189301609992981,0.033532772213220596,0.09995409846305847,0.039639491587877274,0.033390484750270844,0.04797099530696869,0.035068120807409286,0.03454270213842392,0.0598137266933918,0.030412616208195686,0.03881983831524849,0.05063348636031151,0.017763208597898483,0.013084123842418194,0.06021587923169136,0.03392094373703003,0.04389815032482147,0.04281196743249893,0.040070123970508575,0.039172492921352386,0.039682719856500626,0.036551766097545624,0.03634593263268471,0.040436044335365295,0.03979982063174248,0.04380181059241295,0.04538673534989357,0.03671322390437126,0.04822692275047302,0.049334172159433365,0.04885946214199066,0.07707326859235764,0.05228282883763313,0.03814190253615379,0.04676732420921326,0.03501352295279503,0.04456733167171478,0.040111690759658813,0.05158190056681633,0.03138205036520958,0.038830384612083435,0.03130163997411728,0.034480612725019455,0.026002220809459686,0.03789579123258591,0.036181893199682236,0.07626478374004364,0.04763287305831909,0.03425893932580948,0.03441326320171356,0.04286754131317139,0.030666254460811615,0.04654762148857117,0.05981236696243286,0.042393289506435394,0.04049939662218094,0.0518994964659214,0.04575866833329201,0.04518279805779457,0.03551463037729263,0.059713952243328094,0.03600040078163147,0.044940147548913956,0.05510014295578003,0.054318998008966446,0.054135583341121674,0.031019484624266624,0.04145321249961853,0.04786965623497963,0.04550587013363838,0.041752930730581284,0.042824290692806244,0.035350412130355835,0.038559116423130035,0.02828170917928219,0.037588443607091904,0.04378483444452286,0.04075964540243149
2005-01-01,0.037182558327913284,0.02945372834801674,0.029453210532665253,0.03894038870930672,0.04470730572938919,0.04894149675965309,0.039783693850040436,0.046103205531835556,0.053868554532527924,0.05090157315135002,0.04498319700360298,0.042171187698841095,0.03264136612415314,0.050458114594221115,0.050925467163324356,0.035513825714588165,0.030058391392230988,0.04821719229221344,0.031652651727199554,0.053713489323854446,0.0285490769892931,0.03165538236498833,0.028582897037267685,0.043625589460134506,0.051411211490631104,0.039051931351423264,0.03148025646805763,0.016996869817376137,0.039129868149757385,0.041297975927591324,0.036940183490514755,0.06276235729455948,0.06148097664117813,0.034304726868867874,0.09711260348558426,0.03974824771285057,0.03357434645295143,0.04767636954784393,0.035768575966358185,0.03461107984185219,0.061066385358572006,0.030699489638209343,0.038861341774463654,0.05062175542116165,0.01823473535478115,0.013030094094574451,0.06056659668684006,0.03594799339771271,0.04503118246793747,0.04288142919540405,0.04148947447538376,0.04000731557607651,0.03971927613019943,0.03662344813346863,0.03626551479101181,0.04066108539700508,0.041152238845825195,0.044922977685928345,0.041848763823509216,0.0371529757976532,0.04924599826335907,0.05102409049868584,0.048988062888383865,0.08021844923496246,0.05185921490192413,0.03976602852344513,0.046312443912029266,0.03515053167939186,0.04513856768608093,0.04104549065232277,0.05246587470173836,0.03230856731534004,0.03892596811056137,0.03198987618088722,0.03452831506729126,0.026695463806390762,0.0378686748445034,0.03624039515852928,0.07444635778665543,0.04720567911863327,0.0346393845975399,0.034232255071401596,0.04272095859050751,0.030737651512026787,0.04657406359910965,0.061017926782369614,0.041208043694496155,0.039871133863925934,0.05045358091592789,0.04624892398715019,0.045873481780290604,0.03567984700202942,0.05949616804718971,0.036398082971572876,0.04523228481411934,0.05534204840660095,0.05487409979104996,0.055272407829761505,0.030726788565516472,0.04057009518146515,0.04735282436013222,0.047427985817193985,0.0413944236934185,0.0426073856651783,0.03541242703795433,0.038741692900657654,0.028360456228256226,0.038429372012615204,0.04533996805548668,0.039544425904750824
2006-01-01,0.03766261041164398,0.029917355626821518,0.030054498463869095,0.03905963897705078,0.04424842819571495,0.049118805676698685,0.040124427527189255,0.04505590349435806,0.05389368534088135,0.0484512522816658,0.04537488520145416,0.04258099943399429,0.0337393693625927,0.0501282699406147,0.05074332281947136,0.035914476960897446,0.029746225103735924,0.04953208193182945,0.03270814195275307,0.05415918678045273,0.028995847329497337,0.03209497407078743,0.028888177126646042,0.04254532977938652,0.05136571079492569,0.038331519812345505,0.03134326636791229,0.017184801399707794,0.039429403841495514,0.04086555168032646,0.03736662119626999,0.06185873970389366,0.061118416488170624,0.035515476018190384,0.09404648095369339,0.03981086611747742,0.03375408798456192,0.047775689512491226,0.0362960621714592,0.03483518958091736,0.06131457909941673,0.03116256184875965,0.0389641597867012,0.05146967992186546,0.018805215135216713,0.01298066508024931,0.060878362506628036,0.03869926556944847,0.04641682282090187,0.042925719171762466,0.042518261820077896,0.04110807180404663,0.03997122868895531,0.036718931049108505,0.036350902169942856,0.04095398262143135,0.04263940453529358,0.04726538062095642,0.03854531794786453,0.03741946071386337,0.04915550351142883,0.05384935811161995,0.049517642706632614,0.08214107155799866,0.0519370511174202,0.04047723114490509,0.04643259942531586,0.0354347787797451,0.045878950506448746,0.04232998937368393,0.053560953587293625,0.033007893711328506,0.039125245064496994,0.032547205686569214,0.034661754965782166,0.027573266997933388,0.0381583496928215,0.036544159054756165,0.07421505451202393,0.04731898754835129,0.03495896980166435,0.034468866884708405,0.04276251047849655,0.03088061884045601,0.04674607515335083,0.06269396096467972,0.04040126875042915,0.039480723440647125,0.04990315064787865,0.04698954522609711,0.04674602299928665,0.03591447323560715,0.059935715049505234,0.0368870310485363,0.045589152723550797,0.05569864436984062,0.055293481796979904,0.05653020739555359,0.030162395909428596,0.03951478749513626,0.04698245972394943,0.04938160628080368,0.04170973226428032,0.04269436001777649,0.03557736799120903,0.03907649964094162,0.02861449122428894,0.04017701745033264,0.046465449035167694,0.03815252706408501
2007-01-01,0.03821903094649315,0.030628250911831856,0.03069419041275978,0.039251670241355896,0.04390264302492142,0.04867277294397354,0.04046601057052612,0.044916994869709015,0.05404931679368019,0.04687169939279556,0.04610300064086914,0.043070241808891296,0.034193798899650574,0.05074314773082733,0.050869304686784744,0.036271046847105026,0.02963605709373951,0.05078597739338875,0.03387068584561348,0.053875260055065155,0.029499268159270287,0.032826077193021774,0.02940351888537407,0.043106559664011,0.051239725202322006,0.03813637048006058,0.03140164911746979,0.017641469836235046,0.03986017033457756,0.039803020656108856,0.03784821555018425,0.060957979410886765,0.06101233884692192,0.03672835975885391,0.0908900648355484,0.0399138517677784,0.03396590054035187,0.04793419688940048,0.03705879673361778,0.03518134355545044,0.06050926446914673,0.03224814683198929,0.03910966217517853,0.05200808495283127,0.01956877112388611,0.012924503535032272,0.06176402419805527,0.03918832167983055,0.04790769889950752,0.04284410923719406,0.04328812286257744,0.04203804209828377,0.04053330421447754,0.03684493526816368,0.036565471440553665,0.04125657677650452,0.043093979358673096,0.04983486607670784,0.03842547908425331,0.03757909685373306,0.04912706837058067,0.057105548679828644,0.05016617849469185,0.0828155055642128,0.052220724523067474,0.0409652441740036,0.046723946928977966,0.0357668362557888,0.046739012002944946,0.043443113565444946,0.054393474012613297,0.03349626436829567,0.039766840636730194,0.03302459418773651,0.03498248755931854,0.028589272871613503,0.03855357691645622,0.03704870492219925,0.07408501207828522,0.047727104276418686,0.03517255559563637,0.0352865606546402,0.04278331995010376,0.031155822798609734,0.04713906720280647,0.06498491764068604,0.04064483940601349,0.03926530107855797,0.04952387884259224,0.04786432161927223,0.04779616370797157,0.03621451556682587,0.060936614871025085,0.03744729608297348,0.0462132953107357,0.05577878654003143,0.05564703419804573,0.05749952793121338,0.029233060777187347,0.038313835859298706,0.046899162232875824,0.050712279975414276,0.04253511130809784,0.042932964861392975,0.03579544275999069,0.039561666548252106,0.028970511630177498,0.04252361133694649,0.04708220809698105,0.03722137212753296
2008-01-01,0.039027225226163864,0.03153057396411896,0.031331922858953476,0.03948964551091194,0.04337185621261597,0.04781271144747734,0.04085863381624222,0.0453239344060421,0.05447512865066528,0.046335335820913315,0.04724147170782089,0.04323892295360565,0.03419819101691246,0.05118483304977417,0.051827527582645416,0.036540254950523376,0.02937871776521206,0.05177530273795128,0.035096753388643265,0.05352240055799484,0.02989523485302925,0.0336415134370327,0.02979085221886635,0.04292416572570801,0.05099496617913246,0.03866453841328621,0.03167466074228287,0.018304336816072464,0.040306370705366135,0.03865150362253189,0.03854149952530861,0.06094494089484215,0.06060510128736496,0.037521470338106155,0.0881899893283844,0.04009748622775078,0.03423350304365158,0.04812033101916313,0.037755727767944336,0.03554539382457733,0.058732978999614716,0.03342030569911003,0.03899901360273361,0.05355425179004669,0.020407916978001595,0.012867952696979046,0.061263784766197205,0.03775959089398384,0.049151863902807236,0.043069325387477875,0.04403579607605934,0.04234273359179497,0.04127254709601402,0.03691381961107254,0.036453746259212494,0.041523758322000504,0.042857784777879715,0.05212366208434105,0.041892681270837784,0.03818138316273689,0.05077817291021347,0.06101932376623154,0.050664644688367844,0.08234620094299316,0.05246586352586746,0.04156012460589409,0.04625994339585304,0.036111555993556976,0.04790043085813522,0.044689759612083435,0.05513353645801544,0.033610355108976364,0.040377359837293625,0.033432550728321075,0.03530100733041763,0.029957599937915802,0.03834737837314606,0.037652354687452316,0.07279276102781296,0.04789659008383751,0.0356503389775753,0.0369911789894104,0.04271940886974335,0.031555186957120895,0.04758455231785774,0.06708226352930069,0.04273305833339691,0.039469435811042786,0.049288928508758545,0.048629581928253174,0.0488407127559185,0.03648554906249046,0.06147020310163498,0.03799239918589592,0.04688241332769394,0.05510953068733215,0.05583914741873741,0.05839607119560242,0.028677888214588165,0.037090178579092026,0.04692094400525093,0.05133390054106712,0.043299607932567596,0.043104976415634155,0.03597943112254143,0.04007522389292717,0.029631279408931732,0.04451484605669975,0.04735551029443741,0.036484066396951675
2009-01-01,0.040102895349264145,0.032025035470724106,0.03184632584452629,0.03961392492055893,0.042839787900447845,0.04653359204530716,0.040977708995342255,0.045137301087379456,0.0551825575530529,0.046161897480487823,0.04814717173576355,0.04376528039574623,0.03397877886891365,0.050108976662158966,0.05280651897192001,0.03648361936211586,0.028907427564263344,0.05275672674179077,0.03590232878923416,0.05387243255972862,0.030089009553194046,0.03427264094352722,0.030151359736919403,0.04219640791416168,0.05030817911028862,0.039010968059301376,0.03207875043153763,0.019745318219065666,0.040630243718624115,0.0373375304043293,0.039055291563272476,0.06099921837449074,0.059443313628435135,0.038685958832502365,0.08592154085636139,0.04014082998037338,0.03432410582900047,0.04817555099725723,0.0380980521440506,0.035644568502902985,0.056383032351732254,0.03396819159388542,0.03859064728021622,0.05531724914908409,0.02109263837337494,0.012817119248211384,0.0592774972319603,0.03618340566754341,0.05003158748149872,0.04325035214424133,0.04463138058781624,0.04256756603717804,0.04174415022134781,0.036776669323444366,0.03586982563138008,0.04155556485056877,0.04189644753932953,0.05391770601272583,0.045621808618307114,0.03826838359236717,0.05240046605467796,0.06350406259298325,0.05073993653059006,0.08157673478126526,0.0524555929005146,0.041770920157432556,0.04552512615919113,0.03616291284561157,0.04900389537215233,0.045779790729284286,0.0567786730825901,0.03430290147662163,0.04044871777296066,0.03348911181092262,0.03536685183644295,0.03231807053089142,0.03854365646839142,0.03808135911822319,0.07150162011384964,0.04713130369782448,0.035709820687770844,0.03835885226726532,0.042526744306087494,0.03183945640921593,0.04784036800265312,0.06781113147735596,0.04484355449676514,0.03992154076695442,0.04881070926785469,0.048957519233226776,0.04930410161614418,0.03640080615878105,0.060977961868047714,0.03820756822824478,0.047126367688179016,0.05456220731139183,0.05568581074476242,0.05873987451195717,0.028891893103718758,0.03634968400001526,0.046943213790655136,0.0510181188583374,0.04374257102608681,0.043228212743997574,0.03600827232003212,0.04037368670105934,0.030323926359415054,0.04527360200881958,0.047116879373788834,0.03691517561674118
2010-01-01,0.04101285710930824,0.03244294971227646,0.032272446900606155,0.03964366391301155,0.04262247309088707,0.04438469558954239,0.040869757533073425,0.04437685385346413,0.05593753233551979,0.04599875211715698,0.0488705113530159,0.04509831219911575,0.03416261076927185,0.048504989594221115,0.05280185863375664,0.03623279556632042,0.02882217988371849,0.05449084937572479,0.03685421869158745,0.05456773191690445,0.03018307499587536,0.0347442552447319,0.030452586710453033,0.04275009036064148,0.04964043200016022,0.03886306285858154,0.032335005700588226,0.021752404049038887,0.04078856483101845,0.036014702171087265,0.03948310390114784,0.0604427345097065,0.057159170508384705,0.04014083370566368,0.08350928127765656,0.039950836449861526,0.03428758680820465,0.04858158901333809,0.03857296332716942,0.03560258448123932,0.0542081780731678,0.034011416137218475,0.03822880610823631,0.055609047412872314,0.021871749311685562,0.012770035304129124,0.05756625160574913,0.03473728150129318,0.05085225775837898,0.0432194359600544,0.0450981929898262,0.043141771107912064,0.0420190766453743,0.03656164929270744,0.03500949963927269,0.04143263027071953,0.04043202102184296,0.05539802834391594,0.0471508614718914,0.03829314187169075,0.05173392966389656,0.06407830864191055,0.05084902420639992,0.08020135015249252,0.053222376853227615,0.04252033308148384,0.04463088884949684,0.03608791530132294,0.049475837498903275,0.04639178141951561,0.05882735177874565,0.035946764051914215,0.04038660228252411,0.03347707539796829,0.03554603457450867,0.035135239362716675,0.039372507482767105,0.03821836784482002,0.06969418376684189,0.04690685123205185,0.03588258847594261,0.0393337719142437,0.042504239827394485,0.031985484063625336,0.048199981451034546,0.06699257344007492,0.04599753022193909,0.040547680109739304,0.0495351143181324,0.04947049915790558,0.049360569566488266,0.03613060340285301,0.06137879192829132,0.03826083615422249,0.04718303307890892,0.05469365790486336,0.05574386939406395,0.0586722232401371,0.030024070292711258,0.03589154779911041,0.04708877205848694,0.05068270489573479,0.044149838387966156,0.04336869716644287,0.036050308495759964,0.040667030960321426,0.031088778749108315,0.045425958931446075,0.0458778440952301,0.03992569446563721
2011-01-01,0.041790734976530075,0.03339606523513794,0.03274151310324669,0.03982169181108475,0.04256869852542877,0.04192190244793892,0.040862955152988434,0.043227486312389374,0.05750420689582825,0.04611172527074814,0.049766961485147476,0.04661850258708,0.035045988857746124,0.0472339428961277,0.052603233605623245,0.036106955260038376,0.028929853811860085,0.05865853279829025,0.03855842724442482,0.0550151951611042,0.030766034498810768,0.03556642681360245,0.030536888167262077,0.04255257546901703,0.04932093992829323,0.03827163949608803,0.03245362639427185,0.02433321252465248,0.04079252481460571,0.03492848947644234,0.04014219343662262,0.059619881212711334,0.05442684888839722,0.04183583706617355,0.08231733739376068,0.03965427726507187,0.034343328326940536,0.04920220375061035,0.039468757808208466,0.03571527078747749,0.05240644887089729,0.03356098756194115,0.038156215101480484,0.05567033588886261,0.022681910544633865,0.012727546505630016,0.05635487288236618,0.03381302207708359,0.051637884229421616,0.04332161322236061,0.04563470184803009,0.04389593377709389,0.042413610965013504,0.036411382257938385,0.03434072434902191,0.04135292023420334,0.03929363191127777,0.05664399638772011,0.04569575935602188,0.03896152600646019,0.04962926730513573,0.06436001509428024,0.05120649188756943,0.07603306323289871,0.05410076677799225,0.04380425438284874,0.043637778609991074,0.03631825000047684,0.0498027466237545,0.047298792749643326,0.059685371816158295,0.037024278193712234,0.04049749672412872,0.0337868370115757,0.03606633469462395,0.03758090361952782,0.03969036415219307,0.0382930152118206,0.0687657967209816,0.04778987541794777,0.036587685346603394,0.0407770536839962,0.04271887615323067,0.03198506310582161,0.048816289752721786,0.06627847999334335,0.046187274158000946,0.04151832312345505,0.050958745181560516,0.05033393204212189,0.04966951906681061,0.03599865362048149,0.06280694156885147,0.03855280205607414,0.04731529578566551,0.05501493811607361,0.05597575753927231,0.05908695235848427,0.03213394060730934,0.03551561385393143,0.04688844084739685,0.051226988434791565,0.044738925993442535,0.043427348136901855,0.036128658801317215,0.0412152037024498,0.032057248055934906,0.045515235513448715,0.044414494186639786,0.043439917266368866
2012-01-01,0.04248126968741417,0.034249819815158844,0.03318389877676964,0.04007161036133766,0.04225704073905945,0.04071804881095886,0.040849719196558,0.04196694865822792,0.05935026705265045,0.04658937826752663,0.05033242702484131,0.04806402698159218,0.03606612607836723,0.04596184566617012,0.05252289026975632,0.03602013364434242,0.02868453972041607,0.06100874021649361,0.04039466381072998,0.05524841323494911,0.031783804297447205,0.03649786114692688,0.030589520931243896,0.04148825630545616,0.04889495298266411,0.03869746997952461,0.03220028802752495,0.027338514104485512,0.04075118526816368,0.03418394923210144,0.040683355182409286,0.05838654190301895,0.05218446999788284,0.04583137854933739,0.08157297968864441,0.03936135768890381,0.03445234149694443,0.04959173500537872,0.04061155393719673,0.03581521660089493,0.051128409802913666,0.03251739591360092,0.038328517228364944,0.056281495839357376,0.023529430851340294,0.012692301534116268,0.05547567829489708,0.033411819487810135,0.05243794620037079,0.04349394142627716,0.04553765058517456,0.04529620707035065,0.042912885546684265,0.03619461506605148,0.03380538150668144,0.041348088532686234,0.03781714662909508,0.057636115700006485,0.043565839529037476,0.040149081498384476,0.04761137440800667,0.06425748020410538,0.051679980009794235,0.0705881118774414,0.05405474081635475,0.045149195939302444,0.04291165992617607,0.03674006462097168,0.05026484280824661,0.04940887168049812,0.061567775905132294,0.037197045981884,0.04071999341249466,0.0342399924993515,0.0368523895740509,0.039376407861709595,0.03913995623588562,0.038274623453617096,0.06916605681180954,0.04684116691350937,0.03578132763504982,0.042284656316041946,0.04290512576699257,0.03174566105008125,0.04944353178143501,0.06559411436319351,0.046218328177928925,0.04231608286499977,0.05212311074137688,0.05097600445151329,0.050196871161460876,0.03591442480683327,0.06386040151119232,0.038889139890670776,0.047557976096868515,0.05489392578601837,0.05603571981191635,0.060033977031707764,0.033697839826345444,0.035625819116830826,0.046439506113529205,0.05179307982325554,0.04519151523709297,0.0436490997672081,0.0361735038459301,0.04187095910310745,0.032963063567876816,0.04584416002035141,0.04367594048380852,0.04663169011473656
2013-01-01,0.04302027449011803,0.0348166860640049,0.03338577598333359,0.04033336788415909,0.041869085282087326,0.040683988481760025,0.04073300212621689,0.04177461937069893,0.06084946542978287,0.046736933290958405,0.050683438777923584,0.04940502345561981,0.03688348829746246,0.044485293328762054,0.05201701447367668,0.03588378056883812,0.027888605371117592,0.0597715862095356,0.041608259081840515,0.05529569834470749,0.03279266133904457,0.037182774394750595,0.030620353296399117,0.040758244693279266,0.04864490032196045,0.04117153212428093,0.03180324286222458,0.02918248437345028,0.04086965322494507,0.03360600396990776,0.04112045094370842,0.05713752284646034,0.05038832128047943,0.05028396099805832,0.08175914734601974,0.03902551904320717,0.034565530717372894,0.0499267540872097,0.04177050665020943,0.035828590393066406,0.05000651255249977,0.03137107193470001,0.03856863081455231,0.05663609132170677,0.02422834001481533,0.012663321569561958,0.05451628938317299,0.033131737262010574,0.05307364463806152,0.04352724552154541,0.04454164206981659,0.046592358499765396,0.043238382786512375,0.03589433804154396,0.033329784870147705,0.04139883443713188,0.035812169313430786,0.05821017920970917,0.04193782061338425,0.04146478697657585,0.04587286710739136,0.06422777473926544,0.05218002200126648,0.0661018118262291,0.053852107375860214,0.04662158340215683,0.04245316609740257,0.037157464772462845,0.050594497472047806,0.051731932908296585,0.06418159604072571,0.03735097870230675,0.04099157080054283,0.03472420573234558,0.037704695016145706,0.040771156549453735,0.03828420862555504,0.038183245807886124,0.06962119787931442,0.044136058539152145,0.03389991074800491,0.04342209920287132,0.04313955083489418,0.03150976076722145,0.049943722784519196,0.06472305953502655,0.04626014083623886,0.04308703914284706,0.053475089371204376,0.051524605602025986,0.05084911361336708,0.03588705509901047,0.06446409225463867,0.0391249917447567,0.047931164503097534,0.05396050587296486,0.05619261786341667,0.060956235975027084,0.03476236015558243,0.03649311140179634,0.04607851430773735,0.051877159625291824,0.04504062607884407,0.04362667351961136,0.03626060113310814,0.04250194504857063,0.033902473747730255,0.04605656862258911,0.04334614425897598,0.04900164529681206
